CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WDK12-009,双撃の記憶　リル,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-009.jpg,キー,-,赤,-,-,《コイン》×１,-,-,-,-,-,0,-,-,0,【自】：あなたのメインフェイズ開始時、あなたのデッキの一番上を公開する。それがあなたのセンタールリグと共通する色を持つシグニの場合、それを手札に加える。【起】このキーを場からルリグトラッシュに置く：《コインアイコン》《コインアイコン》を得る。,-
WDK12-010,レイズ・オブ・エッジ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-010.jpg,アーツ,-,無,-,-,《無》×２,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,対戦相手のシグニ１体を対象とし、それをトラッシュに置く。,-
WDK12-011,羅菌　ヨウサン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-011.jpg,シグニ,精羅：微菌,緑,4,-,-,-,12000,メル限定,-,-,0,-,-,1,【常】：【チャーム】が付いているあなたのシグニのパワーを＋3000する。【起】《ターン１回》《緑×0》：ターン終了時まで、【チャーム】が付いているあなたのすべてのシグニは【ランサー】を得る。,：対戦相手のパワー8000以上のシグニ１体を対象とし、それをエナゾーンに置く。
WDK12-012,羅菌　アエン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-012.jpg,シグニ,精羅：微菌,緑,4,-,-,-,10000,メル限定,-,-,0,-,-,0,【起】《緑》《ダウン》：対戦相手のパワー10000以上のシグニ１体を対象とし、それをエナゾーンに置く。,-
WDK12-013,羅菌　ビオチン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-013.jpg,シグニ,精羅：微菌,緑,3,-,-,-,8000,メル限定,-,-,0,-,-,0,【常】：あなたのターンの間、【チャーム】が付いているあなたのシグニのパワーを＋3000する。【起】《ターン２回》《緑》：あなたのトラッシュから対象の＜微菌＞のシグニ１枚を対象のあなたのシグニ１体の【チャーム】にする。,-
WDK12-014,羅菌　コッパー,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-014.jpg,シグニ,精羅：微菌,緑,3,-,-,-,7000,メル限定,-,-,0,-,-,1,【常】：このシグニに【チャーム】が付いているかぎり、このシグニのパワーは＋5000され、このシグニは【ランサー】を得る。（【ランサー】を持つシグニがバトルでシグニをバニッシュしたとき、対戦相手のライフクロスを１枚クラッシュする）,：カードを１枚引く。
WDK12-015,羅菌　カーボ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-015.jpg,シグニ,精羅：微菌,緑,2,-,-,-,3000,メル限定,-,-,0,-,-,1,【常】：このシグニに【チャーム】が付いているかぎり、このシグニのパワーは＋2000される。【自】《ターン１回》：このシグニがアタックしたとき、《緑》を支払い、あなたの場にある【チャーム】１枚をトラッシュに置いてもよい。そうした場合、このシグニをアップする。,：【エナチャージ１】
WDK12-016,羅菌　コレステ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-016.jpg,シグニ,精羅：微菌,緑,1,-,-,-,3000,-,-,-,0,-,-,0,-,-
WDK12-017,羅菌　センイ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-017.jpg,シグニ,精羅：微菌,緑,1,-,-,-,1000,メル限定,-,-,0,-,-,1,【出】：あなたのトラッシュから対象の＜微菌＞のシグニ１枚を対象のあなたの他のシグニ１体の【チャーム】にする。（【チャーム】は裏向きでシグニに付き、１体に１枚までしか付けられない）,：カードを１枚引く。
WDK12-018,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-018.jpg,シグニ,精元,無,2,-,-,-,5000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：【エナチャージ１】
WDK12-019,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-019.jpg,シグニ,精元,無,2,-,-,-,3000,-,-,-,1,-,-,0,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,-
WDK12-020,サーバント　Ｏ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-020.jpg,シグニ,精元,無,1,-,-,-,2000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：あなたのトラッシュから＜精元＞のシグニ１枚を対象とし、それを手札に加える。
WDK12-021,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-021.jpg,シグニ,精元,無,1,-,-,-,1000,-,-,-,1,-,-,0,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,-
WDK12-022,修習,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK12/WDK12-022.jpg,スペル,-,緑,-,-,《緑》×０,-,-,メル限定,-,-,0,-,-,0,以下の２つから１つを選ぶ。①対象のあなたの＜微菌＞のシグニ１体を場からトラッシュに置く。そうした場合、あなたのエナゾーンから対象のシグニ１枚を手札に加える。②【エナチャージ１】（あなたのデッキの一番上のカードをエナゾーンに置く）,-
WDK13-001,ミュウ＝バタフライ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-001.jpg,ルリグ,ミュウ,黒,4,《黒》×０,-,11,-,-,-,-,0,2,-,0,【出】：あなたのトラッシュから＜宇宙＞のシグニを２枚まで対象とし、それらを手札に加える。【起】《ターン１回》手札から＜宇宙＞のシグニを１枚捨てる：以下の２つから１つを選ぶ。①対戦相手のレベル２以下のシグニ１体を対象とし、それをバニッシュする。②対戦相手のトラッシュにあるカード１枚を対象とし、それをゲームから除外する。【起】《ゲーム１回》サイレント《コインアイコン》《コインアイコン》：対戦相手のシグニゾーンにある表向きのすべてのカードをトラッシュに置く。,-
WDK13-002,ミュウ＝シェド,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-002.jpg,ルリグ,ミュウ,黒,3,《黒》×２,-,7,-,-,-,-,0,-,-,0,【出】：《コインアイコン》《コインアイコン》を得る。,-
WDK13-003,ミュウ＝バック,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-003.jpg,ルリグ,ミュウ,黒,2,《黒》×１,-,4,-,-,-,-,0,-,-,0,【出】《コインアイコン》：カードを１枚引く。,-
WDK13-004,ミュウ＝プル,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-004.jpg,ルリグ,ミュウ,黒,1,《黒》×０,-,2,-,-,-,-,0,-,-,0,【出】手札を１枚捨てる：《コインアイコン》を得る。（【出】能力の：の左側はコストである。コストを支払わず発動しないことを選んでもよい）,-
WDK13-005,ミュウ＝ハッチ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-005.jpg,ルリグ,ミュウ,黒,0,《黒》×０,-,0,-,-,-,-,0,-,-,0,-,-
WDK13-006,ブラッディ・ストライク,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-006.jpg,アーツ,-,黒,-,-,《黒》×３《無》×３,-,-,-,-,アタックフェイズ,0,-,-,0,対戦相手のシグニ２体を対象とし、ターン終了時まで、それらのパワーをそれぞれ－15000する。（１体のシグニだけに使用することはできない）,-
WDK13-007,ハイドロ・サークル,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-007.jpg,アーツ,-,黒,-,-,《黒》×３《無》×１,-,-,ミュウ限定,-,メインフェイズアタックフェイズ,0,-,-,0,ベット―《コインアイコン》（このアーツを使用する際に《コインアイコン》を支払ってもよい）対戦相手のシグニをレベルの合計が５以下になるように２体まで対象とし、それらをバニッシュする。あなたがベットしていた場合、代わりにレベルの合計が７以下になるように２体まで対象とし、それらをバニッシュする。,-
WDK13-008,オリオンズ・バブル,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-008.jpg,アーツ,-,黒,-,-,《黒》×１,-,-,ミュウ限定,-,メインフェイズ,0,-,-,0,以下の２つから１つを選ぶ。①あなたのトラッシュから＜宇宙＞のシグニを、レベルの合計が７になるように３枚まで対象とし、それらを手札に加える。②あなたのトラッシュから＜宇宙＞のシグニを、レベルの合計が１２になるように５枚まで対象とし、対戦相手の場にキーがある場合、それらを手札に加える。,-
WDK13-009,聖援の使者　サシェ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-009.jpg,キー,-,白,-,-,《コイン》×１,-,-,-,-,-,0,-,-,0,【起】《ターン１回》《無》：あなたのデッキからあなたのセンタールリグと共通する色を持つシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。【起】《アタックフェイズアイコン》このキーを場からルリグトラッシュに置く：あなたのデッキから＜宇宙＞のシグニ１枚を探して場に出し、デッキをシャッフルする。そのシグニの【出】能力は発動しない。,-
WDK13-010,レイズ・オブ・エッジ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-010.jpg,アーツ,-,無,-,-,《無》×２,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,対戦相手のシグニ１体を対象とし、それをトラッシュに置く。,-
WDK13-011,羅星　エスキモ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-011.jpg,シグニ,精羅：宇宙,黒,4,-,-,-,12000,ミュウ限定,-,-,0,-,-,1,【出】《黒》《黒》：あなたのデッキを上から公開されたシグニのレベルの合計が４以上になるまで公開する。その中からシグニを２枚まで手札に加え、残りをトラッシュに置く。【起】《ターン１回》手札から＜宇宙＞のシグニを１枚以上捨てる：この方法で捨てたシグニのレベルの合計と同じレベルを持つ対戦相手のシグニ１体を対象とし、それをバニッシュする。,：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－12000する。
WDK13-012,羅星　ホースヘッド,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-012.jpg,シグニ,精羅：宇宙,黒,4,-,-,-,10000,ミュウ限定,-,-,0,-,-,0,【起】《ダウン》：あなたのデッキの上からカードを４枚公開する。その後、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをこの方法で公開されたシグニのレベルの合計１につき－1000する。公開したカードをシャッフルしてデッキの一番下に置く。,-
WDK13-013,羅星　ハッブラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-013.jpg,シグニ,精羅：宇宙,黒,3,-,-,-,8000,ミュウ限定,-,-,0,-,-,0,【出】手札から＜宇宙＞のシグニを１枚捨てる：あなたのデッキからこの方法で捨てたシグニよりレベルが１つ高いシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WDK13-014,羅星　ウィッチヘッド,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-014.jpg,シグニ,精羅：宇宙,黒,3,-,-,-,7000,ミュウ限定,-,-,0,-,-,1,【起】《ダウン》：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－2000する。【起】《ダウン》：対戦相手のレベル３のシグニ１体を対象とし、ターン終了時まで、それのパワーを－7000する。（パワーが０以下のシグニはルールによってバニッシュされる）,：カードを１枚引く。
WDK13-015,羅星　シーガル,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-015.jpg,シグニ,精羅：宇宙,黒,2,-,-,-,3000,ミュウ限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、あなたの場にあるシグニのレベルの合計が対戦相手の場にあるシグニのレベルの合計以下の場合、ターン終了時まで、それのパワーを－3000する。,：【エナチャージ１】
WDK13-016,羅星　カリフォルネ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-016.jpg,シグニ,精羅：宇宙,黒,1,-,-,-,3000,-,-,-,0,-,-,0,-,-
WDK13-017,羅星　モンキーネ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-017.jpg,シグニ,精羅：宇宙,黒,1,-,-,-,1000,ミュウ限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたのデッキを上からシグニが２枚めくれるまで公開してもよい。その後、それらのレベルの合計が６以上の場合、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－1000する。公開したカードをトラッシュに置く。,：カードを１枚引く。
WDK13-018,サーバント　Ｄ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-018.jpg,シグニ,精元,無,2,-,-,-,5000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：あなたのトラッシュから＜精元＞のシグニ１枚を対象とし、それを手札に加える。
WDK13-019,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-019.jpg,シグニ,精元,無,2,-,-,-,3000,-,-,-,1,-,-,0,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,-
WDK13-020,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-020.jpg,シグニ,精元,無,1,-,-,-,2000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：【エナチャージ１】
WDK13-021,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-021.jpg,シグニ,精元,無,1,-,-,-,1000,-,-,-,1,-,-,0,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,-
WDK13-022,コズミック・シンクロナイズ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK13/WDK13-022.jpg,スペル,-,黒,-,-,《黒》×０,-,-,ミュウ限定,-,-,0,-,-,0,以下の２つから１つを選ぶ。①あなたの＜宇宙＞のシグニ１体を対象とし、それを場からトラッシュに置く。そうした場合、あなたのデッキの上からこの方法でトラッシュに置いたシグニのレベルと同じ枚数のカードを見る。その中から１枚を手札に加え、残りを好きな順番でデッキの一番下に置く。②【エナチャージ１】（あなたのデッキの一番上のカードをエナゾーンに置く）,-
WDK-F01-01,アロス・ピルルク　ＴＥＴ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-01.jpg,ルリグ,ピルルク,青,4,《青》×０,-,11,-,-,-,-,0,3,-,0,【自】：このルリグがアタックしたとき、《青》を支払ってもよい。そうした場合、カードを１枚引く。【出】：対戦相手の手札を１枚見ないで選び、捨てさせる。,-
WDK-F01-02,アロス・ピルルク　TRI,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-02.jpg,ルリグ,ピルルク,青,3,《青》×２,-,7,-,-,-,-,0,-,-,0,【出】《青》：《コインアイコン》を得る。,-
WDK-F01-03,アロス・ピルルク　DI,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-03.jpg,ルリグ,ピルルク,青,2,《青》×１,-,4,-,-,-,-,0,-,-,0,【出】《コインアイコン》：カードを１枚引く。,-
WDK-F01-04,アロス・ピルルク　MONO,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-04.jpg,ルリグ,ピルルク,青,1,《青》×０,-,2,-,-,-,-,0,-,-,0,【出】手札を１枚捨てる：《コインアイコン》を得る。（【出】能力の：の左側はコストである。コストを支払わず発動しないことを選んでもよい）,-
WDK-F01-05,アロス・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-05.jpg,ルリグ,ピルルク,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
WDK-F01-06,ワースト・コンディション,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-06.jpg,アーツ,-,青,-,-,《青》×２《無》×１,-,-,ピルルク限定,-,メインフェイズアタックフェイズ,0,-,-,0,このアーツは対戦相手の手札が０枚の場合にしか使用できない。対戦相手のシグニを２体まで対象とし、それらをバニッシュする。,-
WDK-F01-07,スリー・ダスト,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-07.jpg,アーツ,-,青,-,-,《青》×２,-,-,-,-,メインフェイズ,0,-,-,0,このアーツはあなたのセンタールリグがレベル３以上の場合にしか使用できない。対戦相手の手札を３枚見ないで選び、捨てさせる。（手札が２枚以下の場合すべて捨てさせる）,-
WDK-F01-08,ドント・リブミー,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-08.jpg,アーツ,-,青,-,-,《青》×１,-,-,-,-,アタックフェイズ,0,-,-,0,ベット―《コインアイコン》《コインアイコン》対戦相手のシグニ１体を対象とし、それをダウンする。あなたがベットしていた場合、代わりに対戦相手のシグニ２体を対象とし、それらをダウンする。,-
WDK-F01-09,コード・ピルルク　ＫＥＹ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-09.jpg,キー,-,青,-,-,《コイン》×１,-,-,-,-,-,0,-,-,0,【常】：あなたのレベル２以上のセンタールリグは以下の能力を得る。【起】《ターン１回》エクシード１（あなたのルリグの下からカードを１枚ルリグトラッシュに置く）：カードを１枚引く。対戦相手は手札を１枚捨てる。【起】《ターン１回》《アタックフェイズアイコン》エクシード２（あなたのルリグの下からカードを合計２枚ルリグトラッシュに置く）：対戦相手のシグニ１体を対象とし、それをダウンし凍結する。（凍結されたシグニは次の自分のアップフェイズにアップしない）,-
WDK-F01-10,ファントム・ガーデン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-10.jpg,アーツ,-,無,-,-,《無》×１,-,-,-,-,メインフェイズ,0,-,-,0,ベット―《コインアイコン》（このアーツを使用する際に《コインアイコン》を支払ってもよい）あなたのトラッシュからあなたのセンタールリグと共通する色を持つそれぞれレベルの異なるシグニを３枚まで対象とし、それらを手札に加える。あなたがベットしていた場合、３枚の代わりに４枚まで対象とし、それらを手札に加える。,-
WDK-F01-11,魔海の紅槍　スクリュー・カーミラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-11.jpg,シグニ,精像：悪魔,青,4,-,-,-,12000,ピルルク限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたの手札が１枚以下の場合、対戦相手は手札を１枚捨てる。,：対戦相手のシグニ１体を対象とし、対戦相手の手札が２枚以下の場合、それをバニッシュする。
WDK-F01-12,魔界の粘形　スライムクイーン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-12.jpg,シグニ,精像：悪魔,青,4,-,-,-,10000,ピルルク限定,-,-,0,-,-,0,【出】手札を２枚捨てる：対戦相手のシグニ１体を対象とし、それをバニッシュする。,-
WDK-F01-13,魔界の粘形　アーマードスライム,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-13.jpg,シグニ,精像：悪魔,青,3,-,-,-,8000,-,-,-,0,-,-,0,【常】：あなたの手札が１枚以下であるかぎり、このシグニのパワーは＋4000される。,-
WDK-F01-14,魔海の黒槍　シャークスピア,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-14.jpg,シグニ,精像：悪魔,青,3,-,-,-,7000,ピルルク限定,-,-,0,-,-,1,【出】：対戦相手のシグニ１体を対象とし、あなたの手札が２枚以下の場合、ターン終了時まで、それのパワーを－1000する。あなたの手札が０枚の場合、代わりにターン終了時まで、それのパワーを－5000する。（パワーが０以下のシグニはルールによってバニッシュされる）,：カードを１枚引く。
WDK-F01-15,魔海の青槍　シャッコー,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-15.jpg,シグニ,精像：悪魔,青,2,-,-,-,5000,-,-,-,0,-,-,0,【常】：あなたの手札が１枚以下であるかぎり、このシグニのパワーは＋3000される。,-
WDK-F01-16,魔界の粘形　スライム,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-16.jpg,シグニ,精像：悪魔,青,1,-,-,-,3000,-,-,-,0,-,-,0,-,-
WDK-F01-17,魔海の不良　マノミン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-17.jpg,シグニ,精像：悪魔,青,1,-,-,-,1000,ピルルク限定,-,-,0,-,-,1,【出】：各プレイヤーは手札を１枚捨てる。（コストのない【出】能力は発動しないことを選べない）,：カードを１枚引く。
WDK-F01-18,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-18.jpg,シグニ,精元,無,2,-,-,-,5000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：【エナチャージ１】
WDK-F01-19,サーバント　Ｏ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-19.jpg,シグニ,精元,無,1,-,-,-,2000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：あなたのトラッシュから＜精元＞のシグニ１枚を対象とし、それを手札に加える。
WDK-F01-20,ＤＥＶＩＬ　ＳＥＡＬ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F01-20.jpg,スペル,-,青,-,-,《青》×０,-,-,ピルルク限定,-,-,0,-,-,0,以下の２つから１つを選ぶ。①あなたの＜悪魔＞のシグニ１体を対象とし、それを場からトラッシュに置く。そうした場合、対戦相手は手札を１枚捨てる。②【エナチャージ１】（あなたのデッキの一番上のカードをエナゾーンに置く）,-
WDK-F02-01,再来の駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-01.jpg,ルリグ,グズ子,黒,4,《黒》×０,-,11,-,-,-,-,0,-,-,0,【自】：このルリグがアタックしたとき、あなたの場に《いっしょにあーや！》がいる場合、《黒》《黒》を支払ってもよい。そうした場合、このターン、対戦相手は手札から《ガードアイコン》を持つカードを追加で１枚捨てないかぎり【ガード】ができない。【出】：あなたのトラッシュからシグニ１枚を対象とし、それを手札に加える。【起】《ターン１回》《メインフェイズアイコン》《アタックフェイズアイコン》《黒×0》：あなたのデッキの一番上のカードをトラッシュに置く。,-
WDK-F02-02,来夢の駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-02.jpg,ルリグ,グズ子,黒,3,《黒》×２,-,7,-,-,-,-,0,-,-,0,【出】《黒》：《コインアイコン》を得る。,-
WDK-F02-03,蒙昧の駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-03.jpg,ルリグ,グズ子,黒,2,《黒》×１,-,4,-,-,-,-,0,-,-,0,【出】《コインアイコン》：カードを１枚引く。,-
WDK-F02-04,悲哀の駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-04.jpg,ルリグ,グズ子,黒,1,《黒》×０,-,2,-,-,-,-,0,-,-,0,【出】手札を１枚捨てる：《コインアイコン》を得る。（【出】能力の：の左側はコストである。コストを支払わず発動しないことを選んでもよい）,-
WDK-F02-05,駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-05.jpg,ルリグ,グズ子,黒,0,《黒》×０,-,0,-,-,-,-,0,3,-,0,-,-
WDK-F02-06,いっしょにあーや！,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-06.jpg,キー,-,青,-,-,《コイン》×１,-,-,-,-,-,0,-,-,0,【常】：あなたのセンタールリグは以下の能力を得る。【自】：対戦相手のセンタールリグがアタックしたとき、対戦相手は偶数か奇数かを宣言する。あなたのデッキの上からシグニがめくれるまで公開する。この方法で公開されたシグニのレベルが宣言と異なる場合、そのアタックを無効にする。公開されたカードをシャッフルしてデッキの一番下に置く。,-
WDK-F02-07,バッド・ボンバー,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-07.jpg,アーツ,-,黒,-,-,《黒》×１,-,-,グズ子限定,-,メインフェイズ,0,-,-,0,ターン終了時まで、対戦相手のすべてのシグニのパワーを－12000する。（このアーツの後に場に出たシグニはこの効果の影響を受けない）（パワーが０以下のシグニはルールによってバニッシュされる）,-
WDK-F02-08,ブラッディ・アウト,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-08.jpg,アーツ,-,黒,-,-,《黒》×２,-,-,-,-,メインフェイズアタックフェイズスペルカットイン,0,-,-,0,ベット―《コインアイコン》《コインアイコン》あなたのシグニ１体を場からトラッシュに置く。そうした場合、対象の対戦相手のレベル４以下のシグニ１体をバニッシュする。あなたがベットしていた場合、追加で対象の対戦相手のシグニ１体をバニッシュする。,-
WDK-F02-09,グレイブ・アウェイク,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-09.jpg,アーツ,-,黒,-,-,《黒》×１《無》×１,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,対戦相手のターンの間、このアーツの使用コストは《黒×3》になる。あなたのトラッシュからシグニ１枚を対象とし、それを場に出す。,-
WDK-F02-10,ファントム・ガーデン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-10.jpg,アーツ,-,無,-,-,《無》×１,-,-,-,-,メインフェイズ,0,-,-,0,ベット―《コインアイコン》（このアーツを使用する際に《コインアイコン》を支払ってもよい）あなたのトラッシュからあなたのセンタールリグと共通する色を持つそれぞれレベルの異なるシグニを３枚まで対象とし、それらを手札に加える。あなたがベットしていた場合、３枚の代わりに４枚まで対象とし、それらを手札に加える。,-
WDK-F02-11,超罠　ダークアリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-11.jpg,シグニ,精武：トリック,黒,4,-,-,-,12000,グズ子限定,-,-,0,-,-,1,【起】《ターン１回》《黒》：あなたのデッキの一番上を公開する。その後、そのカードがレベルが偶数のシグニの場合、そのカードを手札に加える。レベルが奇数のシグニの場合、そのカードをトラッシュに置き、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－8000する。,：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－10000する。
WDK-F02-12,超罠　ダイシャリン,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-12.jpg,シグニ,精武：トリック,黒,4,-,-,-,10000,グズ子限定,-,-,0,-,-,0,【出】：あなたのデッキの一番上を公開する。それがレベルが偶数のシグニの場合、それをエナゾーンに置く。,-
WDK-F02-13,大罠　バラバラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDK/WDK-F02-13.jpg,シグニ,精武：トリック,黒,3,-,-,-,8000,-,-,-,0,-,-,0,【出】：あなたのデッキの上からカードを３枚見る。その中から好きな枚数のカードをトラッシュに置き、残りを好きな順番でデッキの一番上に戻す。（デッキが２枚以下の場合それらをすべて見る）,-
