CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WX02-071,コードアンチ　デリー,https://www.takaratomy.co.jp/products/wixoss/img/card/WX02/WX02-071.jpg,シグニ,精械：古代兵器,黒,2,-,-,-,5000,-,-,-,0,-,-,0,【起】《黒》《無》：このシグニをトラッシュから場に出す。（この能力は、このシグニがトラッシュにある場合にしか使用できない）,-
WX02-072,コードアンチ　マチュピ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX02/WX02-072.jpg,シグニ,精械：古代兵器,黒,2,-,-,-,3000,-,-,-,0,-,-,0,【起】《ダウン》手札を１枚捨てる：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－5000する。（パワーが０以下のシグニはルールによってバニッシュされる）,-
WX02-073,コードアンチ　テキサハンマ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX02/WX02-073.jpg,シグニ,精械：古代兵器,黒,1,-,-,-,1000,-,-,-,0,-,-,1,【自】：このカードがデッキからトラッシュに置かれたとき、このカードをトラッシュから場に出してもよい。,：カードを１枚引く。
WX02-074,小悪の憂鬱　グリム,https://www.takaratomy.co.jp/products/wixoss/img/card/WX02/WX02-074.jpg,シグニ,精像：悪魔,黒,1,-,-,-,2000,ウリス限定,-,-,0,-,-,0,【常】：あなたのトラッシュにカードが２枚以上あるかぎり、このシグニの基本パワーは5000になる。,-
WX02-075,グレイブ・メイカー,https://www.takaratomy.co.jp/products/wixoss/img/card/WX02/WX02-075.jpg,スペル,-,黒,-,-,《黒》×０,-,-,-,-,-,0,-,-,0,あなたのデッキの上からカードを６枚トラッシュに置く。,-
WX02-077,サーバント　Ｔ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WX02/WX02-077.jpg,シグニ,精元,無,3,-,-,-,7000,-,-,-,1,-,-,0,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,-
WX02-078,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WX02/WX02-078.jpg,シグニ,精元,無,2,-,-,-,3000,-,-,-,1,-,-,0,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,-
WX03-001,創造の鍵主　ウムル=フィーラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-001.jpg,ルリグ,ウムル,黒,4,《黒》×３,-,11,-,-,-,-,0,-,-,0,【起】《黒》《黒》＜古代兵器＞のシグニ１体を場からトラッシュに置く：この方法でトラッシュに置かれたシグニと同じレベルのシグニ１体を対象とし、それをバニッシュする。,-
WX03-002,ホーリーアクト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-002.jpg,アーツ,-,白,-,-,《白》×２《無》×３,-,-,-,-,メインフェイズ,0,-,-,0,対戦相手のセンタールリグが黒の場合、このカードの基本コストは《白×2》になる。＜天使＞ではない対戦相手のシグニ１体を対象とし、それをトラッシュに置く。,-
WX03-003,業火絢爛,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-003.jpg,アーツ,-,赤,-,-,《赤》×２《無》×３,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,対戦相手のセンタールリグが緑の場合、このカードの基本コストは《赤×2》になる。対戦相手のパワー15000以下のシグニ１体を対象とし、それをバニッシュする。,-
WX03-004,ツー・ダスト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-004.jpg,アーツ,-,青,-,-,《青》×１《無》×３,-,-,-,-,メインフェイズ,0,-,-,0,対戦相手のセンタールリグが赤の場合、このカードの基本コストは《青×1》になる。対戦相手の手札を２枚見ないで選び、捨てさせる。,-
WX03-005,全身全霊,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-005.jpg,アーツ,-,緑,-,-,《緑》×１《無》×３,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,対戦相手のセンタールリグが青の場合、このカードの基本コストは《緑×1》になる。あなたのデッキの一番上のカードをライフクロスに加える。,-
WX03-006,天空の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-006.jpg,ルリグ,タマ,白,4,《白》×２,-,12,-,-,-,-,0,-,-,0,-,-
WX03-007,花代・純肆,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-007.jpg,ルリグ,花代,赤,4,《赤》×２,-,12,-,-,-,-,0,-,-,0,-,-
WX03-008,コード・ピルルク∑,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-008.jpg,ルリグ,ピルルク,青,4,《青》×２,-,12,-,-,-,-,0,-,-,0,-,-
WX03-009,四型緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-009.jpg,ルリグ,緑子,緑,4,《緑》×２,-,12,-,-,-,-,0,-,-,0,-,-
WX03-010,黒沙の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-010.jpg,ルリグ,ウリス,黒,4,《黒》×２,-,12,-,-,-,-,0,-,-,0,-,-
WX03-011,創造の鍵主　ウムル＝トレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-011.jpg,ルリグ,ウムル,黒,3,《黒》×２,-,7,-,-,-,-,0,-,-,0,【出】《黒》：あなたのトラッシュから＜古代兵器＞のシグニ１枚を対象とし、それを場に出す。,-
WX03-012,創造の鍵主　ウムル＝トヴォ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-012.jpg,ルリグ,ウムル,黒,2,《黒》×１,-,4,-,-,-,-,0,-,-,0,【出】《黒》：あなたのデッキからカード１枚を探してトラッシュに置き、デッキをシャッフルする。,-
WX03-013,創造の鍵主　ウムル＝エット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-013.jpg,ルリグ,ウムル,黒,1,《黒》×０,-,1,-,-,-,-,0,-,-,0,【出】手札を１枚捨てる：カードを１枚引く。,-
WX03-014,デッド・スプラッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-014.jpg,アーツ,-,黒,-,-,《黒》×１《無》×３,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,対戦相手のセンタールリグが白の場合、このカードの基本コストは《黒×1》になる。あなたのトラッシュから黒のシグニ１枚を対象とし、それを場に出す。,-
WX03-015,デス・コロッサオ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-015.jpg,アーツ,-,黒,-,-,《黒》×３,-,-,ウムル限定,-,メインフェイズアタックフェイズ,0,-,-,0,あなたのすべてのシグニを場からトラッシュに置いてもよい。この方法でそれぞれがレベルの異なるシグニが３体トラッシュに置かれた場合、対戦相手のすべてのシグニをバニッシュする。,-
WX03-016,聖技の護り手　ラビエル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-016.jpg,シグニ,精像：天使,白,2,-,-,-,5000,-,-,-,0,-,-,0,【出】《白》ルリグデッキから白のアーツ１枚をルリグトラッシュに置く：対戦相手のシグニ１体を対象とし、それを手札に戻す。,-
WX03-017,爆砲　ペンシルロケッツ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-017.jpg,シグニ,精武：ウェポン,赤,2,-,-,-,5000,-,-,-,0,-,-,0,【出】《赤》《赤》ルリグデッキから赤のアーツ１枚をルリグトラッシュに置く：対戦相手のパワー10000以下のシグニ１体を対象とし、それをバニッシュする。,-
WX03-018,幻水　カレイラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-018.jpg,シグニ,精生：水獣,青,2,-,-,-,5000,-,-,-,0,-,-,0,【出】《青》ルリグデッキから青のアーツ１枚をルリグトラッシュに置く：カードを２枚引く。,-
WX03-019,羅植　マリゴールド,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-019.jpg,シグニ,精羅：植物,緑,2,-,-,-,5000,-,-,-,0,-,-,0,【出】ルリグデッキから緑のアーツ１枚をルリグトラッシュに置く：あなたのデッキの上からカードを２枚エナゾーンに置く。,-
WX03-020,コードアンチ　パルテノ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-020.jpg,シグニ,精械：古代兵器,黒,4,-,-,-,12000,ウムル限定,-,-,0,-,-,1,【出】《黒》《黒》：あなたのトラッシュからシグニ１枚を対象とし、それを場に出す。【自】：シグニ１体がトラッシュからあなたの場に出たとき、ターン終了時まで、あなたのすべてのシグニのパワーを＋2000する。,：どちらか１つを選ぶ。①あなたのトラッシュから＜古代兵器＞のシグニ１枚を対象とし、それを場に出す。②対戦相手のレベル２以下のシグニ１体を対象とし、それをバニッシュする。
WX03-021,ロスト・テクノロジー,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-021.jpg,スペル,-,黒,-,-,《黒》×１,-,-,ウムル限定,-,-,0,-,-,0,あなたのすべてのシグニを場からトラッシュに置いてもよい。この方法で３体の＜古代兵器＞のシグニがトラッシュに置かれた場合、対戦相手のライフクロス２枚をクラッシュする。,-
WX03-022,極剣　サミダレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-022.jpg,シグニ,精武：アーム,白,4,-,-,-,12000,-,-,-,0,-,-,0,【出】《赤》：あなたのデッキから＜ウェポン＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WX03-023,手剣　カクマル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-023.jpg,シグニ,精武：アーム,白,2,-,-,-,5000,-,-,-,0,-,-,0,【常】：あなたの場に《手弾　アヤボン》があるかぎり、このシグニの基本パワーは8000になる。【出】《赤》《無》：あなたのデッキから《手弾　アヤボン》１枚を探して場に出し、デッキをシャッフルする。,-
WX03-024,ゲット・グロウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-024.jpg,スペル,-,白,-,-,《白》×１,-,-,タマ限定,-,-,0,-,-,1,あなたのセンタールリグと同じレベルのルリグ１枚をルリグデッキからグロウコストを支払わずあなたのセンタールリグにグロウする。,：次のあなたのターンの間、あなたのルリグデッキにあるあなたのセンタールリグと完全に同一のルリグタイプを持つルリグのグロウコストは《無×0》になる。
WX03-025,羅石　シズク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-025.jpg,シグニ,精羅：宝石,赤,4,-,-,-,12000,-,-,-,0,-,-,0,【出】《緑》：あなたのデッキから＜植物＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WX03-026,手弾　アヤボン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-026.jpg,シグニ,精武：ウェポン,赤,2,-,-,-,5000,-,-,-,0,-,-,0,【常】：あなたの場に《手剣　カクマル》があるかぎり、このシグニの基本パワーは8000になる。【常】：あなたのルリグトラッシュにカードが７枚以上あるかぎり、このシグニは【ダブルクラッシュ】を得る。,-
WX03-027,夢限の最果,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-027.jpg,スペル,-,赤,-,-,《赤》×１,-,-,花代限定,-,-,0,-,-,1,あなたのセンタールリグと同じレベルのルリグ１枚をルリグデッキからグロウコストを支払わずあなたのセンタールリグにグロウする。,：次のあなたのターンの間、あなたのルリグデッキにあるあなたのセンタールリグと完全に同一のルリグタイプを持つルリグのグロウコストは《無×0》になる。
WX03-028,コードアート　Ｒ・Ｇ・Ｎ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-028.jpg,シグニ,精械：電機,青,4,-,-,-,10000,-,-,-,0,-,-,0,【常】：あなたが使用する青のアーツのコストは《無×1》減る。【常】：あなたのルリグデッキが０枚であるかぎり、このシグニの基本パワーは18000になる。,-
WX03-029,コードアート　Ｃ・Ｖ・Ｙ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-029.jpg,シグニ,精械：電機,青,2,-,-,-,5000,-,-,-,0,-,-,0,【常】：あなたの場にレベル１の＜電機＞のシグニがあるかぎり、このシグニのパワーは＋2000される。【常】：あなたの場にレベル３の＜電機＞のシグニがあるかぎり、このシグニのパワーは＋3000される。【常】：あなたの場にレベル４の＜電機＞のシグニがあるかぎり、このシグニのパワーは＋5000される。,-
WX03-030,ＰＩＣＫ　ＵＰ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-030.jpg,スペル,-,青,-,-,《青》×１《無》×１,-,-,ピルルク限定,-,-,0,-,-,0,あなたと対戦相手は手札をすべて捨て、これにより捨てられたカードの枚数のうち最も大きい数に等しい枚数のカードを引く。,-
WX03-031,幻獣　ベイア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-031.jpg,シグニ,精生：地獣,緑,4,-,-,-,10000,-,-,-,0,-,-,0,【自】：あなたのシグニが対戦相手のライフクロス１枚をクラッシュしたとき、あなたのデッキの一番上のカードをエナゾーンに置く。【出】：ターン終了時まで、あなたのすべてのシグニのパワーを＋5000する。,-
WX03-032,羅植　カーノ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-032.jpg,シグニ,精羅：植物,緑,2,-,-,-,5000,-,-,-,0,-,-,0,【自】：あなたのターンの間、あなたのエナゾーンにカード１枚が置かれたとき、ターン終了時まで、このシグニのパワーを＋3000する。【自】：このシグニのパワーが15000以上になったとき、対戦相手のシグニ１体を対象とし、このシグニとそれをバニッシュする。,-
WX03-033,超損,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-033.jpg,スペル,-,緑,-,-,《緑》×４,-,-,-,-,-,0,-,-,1,対戦相手のパワー12000以上のすべてのシグニをバニッシュする。,：【エナチャ―ジ２】
WX03-034,コードアンチ　コスタリク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-034.jpg,シグニ,精械：古代兵器,黒,3,-,-,-,7000,ウムル限定,-,-,0,-,-,1,【出】：対戦相手のシグニ１体を対象とし、このシグニがトラッシュから場に出た場合、ターン終了時まで、それのパワーを－5000する。（パワーが０以下のシグニはルールによってバニッシュされる）,：手札から＜古代兵器＞のシグニを１枚捨てる。そうした場合、カードを２枚引く。
WX03-035,コードアンチ　メガトロン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-035.jpg,シグニ,精械：古代兵器,黒,2,-,-,-,3000,-,-,-,0,-,-,0,【起】《ダウン》他の＜古代兵器＞のシグニ１体を場からトラッシュに置く：対戦相手のレベル３以下のシグニ１体を対象とし、それをバニッシュする。,-
WX03-036,焚発する知識,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-036.jpg,スペル,-,無,-,-,《無》×３,-,-,-,-,-,0,-,-,0,カードを３枚引く。,-
WX03-037,未来の福音　アークホールド,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-037.jpg,シグニ,精像：天使,白,3,-,-,-,7000,-,-,-,0,-,-,1,【常】：あなたの他の＜天使＞のシグニのパワーを＋2000する。,：あなたのデッキから＜天使＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。
WX03-038,苦無　ザンテツ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-038.jpg,シグニ,精武：アーム,白,1,-,-,-,2000,-,-,-,0,-,-,0,【常】：あなたの赤のシグニのパワーを＋2000する。【常】：あなたの場に赤のシグニがあるかぎり、このシグニの基本パワーは5000になる。,-
WX03-039,罠砲　クレイモア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-039.jpg,シグニ,精武：ウェポン,赤,3,-,-,-,7000,-,-,-,0,-,-,1,【常】：あなたの他の＜ウェポン＞のシグニのパワーを＋2000する。,：あなたのデッキから＜ウェポン＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。
WX03-040,羅石　コランダム,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-040.jpg,シグニ,精羅：宝石,赤,1,-,-,-,2000,-,-,-,0,-,-,0,【常】：あなたの緑のシグニのパワーを＋2000する。【常】：あなたの場に緑のシグニがあるかぎり、このシグニの基本パワーは5000になる。,-
WX03-041,幻水　ヒラメナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-041.jpg,シグニ,精生：水獣,青,3,-,-,-,7000,-,-,-,0,-,-,1,【常】：あなたの他の＜水獣＞のシグニのパワーを＋2000する。,：あなたのデッキから＜水獣＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。
WX03-042,コードアート　Ｋ・Ｅ・Ｙ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-042.jpg,シグニ,精械：電機,青,1,-,-,-,1000,-,-,-,0,-,-,1,【起】《ダウン》：対戦相手のレベル２以下のシグニ１体を対象とし、それを凍結する。（それは次のアップフェイズにアップしない）,：カードを１枚引く。
WX03-043,ＩＣＥ　ＢＲＥＡＫ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-043.jpg,スペル,-,青,-,-,《無》×１,-,-,-,-,-,0,-,-,1,対戦相手の凍結状態のシグニ１体を対象とし、それをバニッシュする。,：対戦相手のシグニ１体を対象とし、それをダウンし凍結する。
WX03-044,羅植　グラミス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-044.jpg,シグニ,精羅：植物,緑,3,-,-,-,7000,-,-,-,0,-,-,1,【常】：あなたの他の＜植物＞のシグニのパワーを＋2000する。,：あなたのデッキから＜植物＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。
WX03-045,幻獣　コマリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-045.jpg,シグニ,精生：地獣,緑,1,-,-,-,2000,-,-,-,0,-,-,1,【起】《ダウン》：ターン終了時まで、あなたのすべてのシグニのパワーを＋5000する。,：カードを１枚引く。
WX03-046,打突,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-046.jpg,スペル,-,緑,-,-,《緑》×１,-,-,緑子限定,-,-,0,-,-,0,シグニ１体を対象とし、ターン終了時まで、それのパワーを＋5000する。その後、それのパワーが15000以上である場合、ターン終了時まで、それは【ランサー】を得る。（このシグニがバトルで対戦相手のシグニをバニッシュしたとき、対戦相手のライフクロスを１枚クラッシュする）,-
WX03-047,コードアンチ　アステカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-047.jpg,シグニ,精械：古代兵器,黒,2,-,-,-,3000,-,-,-,0,-,-,0,【出】：あなたのトラッシュからレベル１の＜古代兵器＞のシグニ１枚を対象とし、それを場に出す。ターン終了時、それを場からトラッシュに置く。,-
WX03-048,コードアンチ　クリスカル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-048.jpg,シグニ,精械：古代兵器,黒,1,-,-,-,2000,-,-,-,0,-,-,0,【出】：このシグニがトラッシュから場に出た場合、ターン終了時まで、このシグニの基本パワーは5000になる。,-
WX03-049,セルフ・スラッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-049.jpg,スペル,-,黒,-,-,《黒》×２,-,-,-,-,-,0,-,-,1,対戦相手は自分のシグニ１体を対象とし、それをバニッシュする。,：対戦相手は自分のシグニ１体を対象とし、それをバニッシュする。
WX03-050,ライヴス・ガット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX03/WX03-050.jpg,スペル,-,黒,-,-,《黒》×１,-,-,-,-,-,0,-,-,1,あなたのトラッシュから＜悪魔＞のシグニ１枚を対象とし、それを手札に加える。,：あなたのトラッシュから＜悪魔＞のシグニを２枚まで対象とし、それらを手札に加える。
WX04-001,紅蓮の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-001.jpg,ルリグ,タマ,白,4,《白》×３,-,11,-,-,-,-,0,-,-,0,【出】《白》：あなたのルリグトラッシュから白のアーツ１枚を対象とし、それをルリグデッキに加える。【起】手札から＜アーム＞と＜ウェポン＞のシグニを合計２枚捨てる：対戦相手のシグニ１体を対象とし、それを手札に戻す。【起】《ターン１回》エクシード２（あなたのルリグの下からカードを合計２枚ルリグトラッシュに置く）：あなたのデッキからシグニ１枚を探して場に出し、デッキをシャッフルする。,-
WX04-002,遊月・四戎,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-002.jpg,ルリグ,ユヅキ,赤,4,《赤》×３,-,11,-,-,-,-,0,-,-,0,【常】：対戦相手のエナゾーンにあるカードが４枚以下であるかぎり、あなたのシグニのパワーを＋2000する。【起】あなたのエナゾーンからすべての赤のカードをトラッシュに置く：この方法で赤のカードが３枚以上トラッシュに置かれた場合、対戦相手のライフクロス１枚をクラッシュする。,-
WX04-003,ミルルン・ヨクト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-003.jpg,ルリグ,ミルルン,青,4,《青》×３,-,11,-,-,-,-,0,-,-,0,【出】：対戦相手の手札を見て、その中からスペル１枚を、あなたの手札にあるかのようにコストを支払わずに限定条件を無視して使用してもよい。【起】《青》手札からスペル１枚と＜原子＞のシグニ１枚を捨てる：対戦相手のシグニ１体を対象とし、それをバニッシュする。【起】《スペルカットインアイコン》《青》《青》：スペル１つを対象とし、それの効果を打ち消す。,-
WX04-004,戦慄の旋律　アン＝フォース,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-004.jpg,ルリグ,アン,緑,4,《緑》×２《白》×１,-,11,-,-,-,-,0,-,-,0,【常】：あなたの場に＜美巧＞のシグニが３体あるかぎり、あなたのシグニのパワーを＋2000する。【自】：対戦相手のシグニ１体がアタックしたとき、その正面にシグニがない場合、《緑》《無》を支払い手札から＜美巧＞のシグニを１枚捨ててもよい。そうした場合、そのアタックを無効にする。【起】《緑》《白》：あなたのデッキから＜美巧＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WX04-005,アルテマ/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-005.jpg,ルリグ,イオナ,黒,5,《黒》×０,-,5,-,-,-,-,0,-,-,0,【グロウ】あなたのライフクロスが１枚以下【常】：あなたのグロウフェイズをスキップする。【常】：すべてのプレイヤーはドローフェイズにカードを１枚しか引くことができない。【常】：すべてのプレイヤーはシグニを１体しか場に出すことができない。（すでに場に２体以上ある場合は１体になるようにシグニをトラッシュに置く）,-
WX04-006,紅蓮の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-006.jpg,ルリグ,ウリス,黒,4,《黒》×３,-,11,-,-,-,-,0,-,-,0,【出】《黒》：あなたのトラッシュからシグニ１枚を対象とし、それを手札に加える。【起】手札から黒のシグニを２枚捨てる：対戦相手のシグニ１体を対象とし、それをバニッシュする。【起】《ターン１回》エクシード2（あなたのルリグの下からカードを合計２枚ルリグトラッシュに置く）：あなたの黒のシグニ１体を場からトラッシュに置く。そうした場合、あなたのデッキの一番上のカードをライフクロスに加える。,-
WX04-007,十六夜の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-007.jpg,ルリグ,タマ,白,3,《白》×２,-,7,-,-,-,-,0,-,-,0,【出】《無》：あなたのデッキから白のスペル１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WX04-008,ファフニール,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-008.jpg,アーツ,-,白,-,-,《白》×０,-,-,タマ限定,-,メインフェイズ,0,-,-,0,このターン、次にあなたがスペルを使用する場合、それの使用コストは《白×2》減り、対戦相手の効果によって打ち消されない。,-
WX04-009,遊月・参戎,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-009.jpg,ルリグ,ユヅキ,赤,3,《赤》×２,-,7,-,-,-,-,0,-,-,0,【出】：対戦相手は自分のエナゾーンから【マルチエナ】を持つカード１枚を対象とし、それをトラッシュに置く。,-
WX04-010,捲火重来,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-010.jpg,アーツ,-,赤,-,-,《赤》×２,-,-,花代/ユヅキ限定,-,メインフェイズ,0,-,-,0,このカードは対戦相手のエナゾーンにカードが４枚以上ある場合にしか使用できない。対戦相手のエナゾーンからカードを２枚まで対象とし、それらをトラッシュに置く。,-
WX04-011,コードピルルク・E,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-011.jpg,ルリグ,ピルルク,青,2,《青》×１,-,4,-,-,-,-,0,-,-,0,【出】《青》：あなたのルリグデッキから、使用タイミングに《メインフェイズアイコン》を含むコストの合計が３以下の青のアーツ１枚をコストを支払わずに使用する。,-
WX04-012,ミルルン・フェムト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-012.jpg,ルリグ,ミルルン,青,3,《青》×２,-,8,-,-,-,-,0,-,-,0,-,-
WX04-013,ミルルン・ピコ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-013.jpg,ルリグ,ミルルン,青,2,《青》×１,-,5,-,-,-,-,0,-,-,0,-,-
WX04-014,ミルルン・ナノ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-014.jpg,ルリグ,ミルルン,青,1,《青》×０,-,2,-,-,-,-,0,-,-,0,-,-
WX04-015,マインド・マインズ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-015.jpg,アーツ,-,青,-,-,《青》×１,-,-,ミルルン限定,-,メインフェイズ,0,-,-,0,対戦相手は、自分のデッキを上からスペルがめくれるまで公開する。その後、公開されたスペルをチェックゾーンに置き、残りをデッキに戻してシャッフルする。あなたは、そのスペルをあなたの手札にあるかのようにコストを支払わずに限定条件を無視して使用してもよい。使用しなかった場合、そのスペルを対戦相手のトラッシュに置く。,-
WX04-016,三式豊潤娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-016.jpg,ルリグ,緑子,緑,3,《緑》×２,-,8,-,-,-,-,0,-,-,0,【常】：あなたのグロウフェイズをスキップする。【常】：あなたの＜空獣＞と＜地獣＞のシグニのパワーを＋2000する。,-
WX04-017,信託する神託　アン＝サード,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-017.jpg,ルリグ,アン,緑,3,《緑》×１《白》×１,-,8,-,-,-,-,0,-,-,0,-,-
WX04-018,過知の価値　アン＝セカンド,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-018.jpg,ルリグ,アン,緑,2,《緑》×１,-,5,-,-,-,-,0,-,-,0,-,-
WX04-019,想像の創造　アン＝ファースト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-019.jpg,ルリグ,アン,緑,1,《緑》×０,-,2,-,-,-,-,0,-,-,0,-,-
WX04-020,千載一遇,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-020.jpg,アーツ,-,緑,-,-,《緑》×１,-,-,アン限定,-,メインフェイズ,0,-,-,0,あなたのデッキの上からカードを３枚公開する。その中からすべての＜美巧＞のシグニを手札に加え、残りをトラッシュに置く。,-
WX04-021,辛苦の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-021.jpg,ルリグ,ウリス,黒,4,《黒》×３,-,11,-,-,-,-,0,-,-,0,【起】《ターン１回》あなたの場にある【チャーム】１枚をトラッシュに置く：各プレイヤーは自分のデッキの上からカードを３枚トラッシュに置く。【起】《ターン１回》あなたの場にある【チャーム】２枚をトラッシュに置く：あなたのトラッシュから黒のシグニ１枚を対象とし、それを手札に加える。【起】あなたの場にある【チャーム】３枚をトラッシュに置く：対戦相手のシグニ１体を対象とし、それをバニッシュする。,-
WX04-022,プルト/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX04/WX04-022.jpg,ルリグ,イオナ,黒,3,《黒》×２,-,8,-,-,-,-,0,-,-,0,-,-
