CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WXK10-035,コードＶＬ　リゼ・ヘルエスタ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-035.jpg,シグニ,精械：電機,白,2,-,-,-,3000,-,-,-,0,-,-,0,【常】：あなたの＜電機＞のシグニは対戦相手のレベル１以下のシグニの効果を受けない。あなたの登録者数が５０万人を達成しているかぎり、代わりにあなたの＜電機＞のシグニは対戦相手のレベル２以下のシグニの効果を受けない。【自】：このシグニがアタックしたとき、あなたの場に《コードＶＬ　アンジュ・カトリーナ》がある場合、【エナチャージ１】をする。,-
WXK10-036,コードＶＬ　アンジュ・カトリーナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-036.jpg,シグニ,精械：電機,白,2,-,-,-,3000,-,-,-,0,-,-,0,【常】：あなたの＜電機＞のシグニのパワーを＋1000する。あなたの登録者数が５０万人を達成しているかぎり、代わりに＋2000する。【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、あなたの場に《コードＶＬ　リゼ・ヘルエスタ》がある場合、《無》を支払ってもよい。そうした場合、それを手札に戻す。,-
WXK10-037,古代乗機　ギュウシャ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-037.jpg,シグニ,精械：乗機/古代兵器,赤,2,-,-,-,5000,-,-,-,0,-,-,0,【常】：あなたのターンの間、あなたの赤のシグニのパワーを＋2000する。【起】《ターン１回》アップ状態のセンタールリグ１体をダウンする：あなたのデッキからあなたのセンタールリグのレベル以下の赤のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WXK10-038,大装　ライブレラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-038.jpg,シグニ,精武：アーム/ウェポン,赤,3,-,-,-,7000,-,-,-,0,-,-,0,【出】手札からシグニを１枚捨てる：あなたのトラッシュからこの方法で捨てたシグニと共通するクラスを持ち《ライズアイコン》を持つシグニ１枚を対象とし、それを手札に加える。【起】《ダウン》：《ライズアイコン》を持つあなたのシグニ１体を対象とし、ターン終了時まで、それは【アサシン】を得る。,-
WXK10-039,羅原　ＣＨ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-039.jpg,シグニ,精羅：原子,赤,2,-,-,-,5000,花代限定,-,-,0,-,-,0,【常】：【アサシン】【出】：あなたの他の＜原子＞のシグニ２体を場からトラッシュに置かないかぎり、このシグニを場からトラッシュに置く。,-
WXK10-040,羅原魔　デーモンコア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-040.jpg,シグニ,精像：悪魔/精羅：原子,赤,2,-,-,-,3000,-,-,-,0,-,-,1,【自】：あなたのターンの間、あなたの効果１つによってあなたがカードを１枚以上引いたとき、ターン終了時まで、このシグニのパワーを＋1000する。【自】：このシグニがアタックしたとき、このシグニよりパワーの低い対戦相手のシグニ１体を対象とし、手札から赤のシグニを１枚捨ててもよい。そうした場合、それをバニッシュする。,：カードを１枚引く。
WXK10-041,炎魔の不正　ベリアル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-041.jpg,シグニ,精像：悪魔,赤,4,-,-,-,12000,タウィル限定,-,-,0,-,-,1,【自】《ビートアイコン》［レベル１～４が各１枚以上］：あなたのアタックフェイズ開始時、【エナチャージ１】をする。【自】《ビートアイコン》［同じレベルが４枚以上］：このシグニがアタックしたとき、対戦相手のすべてのシグニをバニッシュする。【出】《ビートアイコン》［４枚以下］《炎魔の不正　ベリアル》以外のシグニ１体を【ビート】にする：カードを１枚引く。,：手札を１枚捨てる。対象の対戦相手のシグニ１体をバニッシュする。
WXK10-042,堕ちし蒼天　ネフィリム,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-042.jpg,シグニ,精像：天使/悪魔,青,3,-,-,-,7000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをあなたのトラッシュにある青のシグニ２枚につき－1000する。【出】：各プレイヤーは手札を１枚捨てる。,-
WXK10-043,雪英の迷形　ケッショウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-043.jpg,シグニ,精像：英知/精械：迷宮,青,2,-,-,-,5000,-,-,-,0,-,-,1,【出】：各プレイヤーは、カードを１枚引き手札を１枚デッキの一番下に置く。【起】《青》《青》このシグニを場からデッキの一番下に置く：対戦相手のレベル３以下のシグニ１体を対象とし、それをデッキの一番下に置く。,：カードを１枚引く。
WXK10-044,コードメイズ　ドワール,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-044.jpg,シグニ,精械：迷宮,青,4,-,-,-,12000,ウムル限定,-,-,0,-,-,1,【自】：対戦相手のシグニ１体が【ゲート】があるシグニゾーンに出たとき、対戦相手は手札を１枚デッキの一番下に置く。【出】《青》手札から＜迷宮＞のシグニを１枚捨てる：この方法で捨てたシグニのレベル以下の対戦相手のシグニ１体を対象とし、それをデッキの一番上に置く。,：対戦相手のレベル３以下のシグニ１体を対象とし、それをデッキの一番上に置く。
WXK10-045,北風の蒼天　ボレアース,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-045.jpg,シグニ,精像：天使,青,4,-,-,-,12000,タマ限定,-,-,0,-,-,1,【自】：あなたのアタックフェイズ開始時、あなたの手札が対戦相手より多い場合、その枚数の差以下のレベルを持つ対象の対戦相手のシグニ１体をバニッシュする。【出】：対戦相手は手札を１枚チェックゾーンに置く。このターン終了時、対戦相手はそれを手札に戻す。,：対戦相手は手札を１枚捨てる。あなたの手札が３枚以下の場合、あなたはカードを１枚引く。
WXK10-046,幻怪電　ライジュウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-046.jpg,シグニ,精械：電機/精生：怪異,緑,2,-,-,-,5000,-,-,-,0,-,-,0,【自】：あなたがアーツを使用したとき、シグニ１体を対象とし、ターン終了時まで、それのパワーを＋2000する。【自】：このシグニがアタックしたとき、このシグニのパワーが7000以上の場合、カードを１枚引く。【自】：このシグニがアタックしたとき、対戦相手のレベル３以下のシグニ１体を対象とし、このシグニのパワーが15000以上の場合、それをエナゾーンに置く。,-
WXK10-047,羅水植　マリモ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-047.jpg,シグニ,精羅：植物/精生：水獣,緑,2,-,-,-,3000,-,-,-,0,-,-,1,【常】：あなたのエナゾーンに共通するクラスを持つシグニが５種類以上あるかぎり、このシグニのパワーは＋4000される。【自】：あなたの効果によってカード１枚があなたのエナゾーンに置かれたとき、ターン終了時まで、このシグニは【ランサー】を得る。,：【エナチャージ１】
WXK10-048,羅菌　ＤＨＡ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-048.jpg,シグニ,精羅：微菌,緑,4,-,-,-,12000,メル限定,-,-,0,-,-,1,【自】《ターン２回》：あなたの＜微菌＞のシグニ１体が場に出たとき、あなたのトラッシュから＜微菌＞のシグニ１枚を対象とし、それをそのシグニの【チャーム】にする。【出】：あなたのエナゾーンからレベル３以下の＜微菌＞のシグニを１枚まで対象とし、それを手札に加える。,：対戦相手のシグニ１体を対象とし、《緑》を支払ってもよい。そうした場合、それをエナゾーンに置く。
WXK10-049,食菌　イースト,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-049.jpg,シグニ,精羅：微菌/精械：調理,緑,3,-,-,-,7000,-,-,-,0,-,-,0,【自】《ターン１回》：このシグニにカード１枚が付いたとき、【エナチャージ１】をする。【自】：このシグニがアタックしたとき、このシグニにカードが付いている場合、ターン終了時まで、このシグニは【ランサー】を得る。（【アクセ】や【チャーム】はシグニに付く）,-
WXK10-050,コードアート　Ｎ・Ｔ・Ｃ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-050.jpg,シグニ,精械：電機,緑,4,-,-,-,12000,ピルルク限定,-,-,0,-,-,1,【自】：このシグニに《改造素材》が使用されたとき、あなたのトラッシュからレベルの異なる＜電機＞のシグニ２枚を対象とし、それらをエナゾーンに置く。【起】エナゾーンからレベル１～４の＜電機＞のシグニを１枚ずつトラッシュに置く：対戦相手のシグニを、レベルの合計が６以下になるように２体まで対象とし、それらをエナゾーンに置く。,：対戦相手のレベル３以上のシグニ１体を対象とし、それをエナゾーンに置く。
WXK10-051,幻武竜　リョーマ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-051.jpg,シグニ,精像：武勇/精生：龍獣,黒,3,-,-,-,7000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、あなたのトラッシュからそれぞれレベルの異なる黒のシグニ４枚をデッキに加えてもよい。そうした場合、デッキをシャッフルし、ターン終了時まで、それのパワーをこのシグニのパワーの半分だけ－（マイナス）する。【起】《ターン２回》《黒》：あなたの黒のシグニ１体を対象とし、ターン終了時まで、それのパワーを＋5000する。あなたのデッキの上からカードを３枚トラッシュに置く。,-
WXK10-052,幻竜　ウァラク,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-052.jpg,シグニ,精生：龍獣,黒,4,-,-,-,12000,ウリス限定,-,-,0,-,-,1,【自】：あなたの効果によってあなたのデッキから＜龍獣＞のシグニ１枚がトラッシュに置かれたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－2000する。【自】：このシグニがアタックしたとき、０～５の数字１つを宣言する。あなたのデッキの上から宣言した数字に等しい枚数のカードをトラッシュに置く。,：対戦相手のシグニ１体を対象とし、それをバニッシュする。あなたのデッキの上からカードを１０枚トラッシュに置く。
WXK10-053,羅星　タイマーボム,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-053.jpg,シグニ,精羅：宇宙,黒,4,-,-,-,12000,ミュウ限定,-,-,0,-,-,1,【常】：対戦相手のレベル１以下のシグニがバニッシュされる場合、エナゾーンに置かれる代わりにトラッシュに置かれる。【起】《ターン１回》《黒》：あなたのデッキの一番上を公開する。その後、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのレベルをこの方法で公開されたシグニのレベルと同じだけ－（マイナス）する。公開したカードを手札に加える。（レベルは０未満にはならない）,：あなたのセンタールリグと同じレベルの対戦相手のシグニ１体を対象とし、それをトラッシュに置く。
WXK10-054,弩書　ピカトリクス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-054.jpg,シグニ,精武：ウェポン,黒,4,-,-,-,13000,ナナシ限定,-,-,0,-,-,1,【ライズ】あなたの＜ウェポン＞のシグニ１体の上に置く【自】：このシグニがバニッシュされたとき、あなたのトラッシュからこのシグニの下にあった＜ウェポン＞のシグニ１枚を対象とし、それを手札に加える。【起】《ターン１回》あなたのシグニの下からカードを合計２枚トラッシュに置く：対戦相手のシグニ１体を対象とし、ターン終了時まで、それの基本パワーを０にする。,：対戦相手のシグニ１体を対象とし、ターン終了時まで、それの基本パワーを０にする。
WXK10-055,千匹の童話　センショク,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-055.jpg,シグニ,精像：美巧,黒,4,-,-,-,12000,アルフォウ限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたのトラッシュから＜美巧＞のシグニ１枚を対象とし、あなたのシグニ１体を場からトラッシュに置いてもよい。そうした場合、それを手札に加える。【自】：このシグニがバトルによって対戦相手のシグニ１体をバニッシュしたとき、対戦相手のトラッシュからそのシグニのレベル以下のシグニ１枚を対象とし、それを傀儡状態であなたの場に出してもよい。,：対戦相手のトラッシュからシグニ１枚を対象とし、それを傀儡状態であなたの場に出す。
WXK10-056,兄妹の原童話　アリョーヌ　,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-056.jpg,シグニ,精像：美巧/精羅：原子,黒,2,-,-,-,5000,-,-,-,0,-,-,1,【自】《ターン１回》：あなたの他のシグニ１体がコストとして場からトラッシュに置かれたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをトラッシュに置かれたそのシグニのレベル１につき－1000する。【出】手札からシグニを１枚捨てる：あなたのトラッシュからこの方法で捨てたシグニと共通するクラスを持つレベル２以下のシグニ１枚を対象とし、それを手札に加える。,：【エナチャージ１】
WXK10-057,讃の遊　ボブスレー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-057.jpg,シグニ,精武：遊具,白,3,-,-,-,7000,タマ限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、このシグニを場から手札に戻してもよい。そうした場合、あなたのデッキの一番上を公開する。それがシグニの場合、それをアタックしているシグニとしてダウン状態で場に出す。【起】《ターン１回》《白》他のシグニ１体を場からデッキの一番上に置く：対戦相手のレベル３以下のシグニ１体を対象とし、それを手札に戻す。,-
WXK10-058,偉智の遊　ペパクラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-058.jpg,シグニ,精武：遊具,白,1,-,-,-,5000,タマ限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、あなたのシグニ１体を対象とし、それを手札に戻す。,-
WXK10-059,羅植　オドリコソウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-059.jpg,シグニ,精羅：植物,白,3,-,-,-,7000,イオナ限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、あなたの【シード】１枚を対象とし、それを開花してもよい。【自】《ターン１回》：あなたの他のシグニ１体が開花したとき、あなたのデッキの一番上を見る。それを【シード】としてあなたのシグニゾーンに出すか、エナゾーンに置く。【自】：このシグニが開花したとき、対戦相手のレベル３以下のシグニ１体を対象とし、それを手札に戻す。,-
WXK10-060,羅植　ユキヤナギ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-060.jpg,シグニ,精羅：植物,白,1,-,-,-,2000,-,-,-,0,-,-,0,【常】：このシグニと同じシグニゾーンに【シード】があるかぎり、このシグニのパワーは＋3000される。【出】：あなたのデッキの上からカードを３枚公開する。この方法で＜植物＞のシグニが３種類公開された場合、その中から１枚をエナゾーンに置く。残りをシャッフルしてデッキの一番下に置く。（２種類以下の場合もシャッフルして下に置く）,-
WXK10-061,密英の暗号　スキュタレー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-061.jpg,シグニ,精像：英知,白,1,-,-,-,1000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、このシグニを場から手札に戻してもよい。そうした場合、あなたの手札からレベル２の＜英知＞のシグニ１枚を場に出す。そのシグニの【出】能力は発動しない。,-
WXK10-062,コードライド　レッカー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-062.jpg,シグニ,精械：乗機,赤,3,-,-,-,7000,レイラ限定,-,-,0,-,-,0,【常】：あなたのドライブ状態のシグニのパワーを＋2000する。【自】：このシグニがアタックしたとき、このシグニよりパワーの低い対戦相手のシグニ１体を対象とし、《赤》を支払ってもよい。そうした場合、それをバニッシュする。,-
WXK10-063,コードライド　ウンパン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-063.jpg,シグニ,精械：乗機,赤,1,-,-,-,2000,レイラ限定,-,-,0,-,-,0,【自】：あなたのドライブ状態のシグニ１体が対戦相手のライフクロス１枚をクラッシュしたとき、あなたのセンタールリグ１体を対象とし、それはすべてのシグニから降りてもよい。,-
WXK10-064,大装　ヒゲキリ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-064.jpg,シグニ,精武：アーム,赤,3,-,-,-,7000,リル限定,-,-,0,-,-,0,【常】：このシグニのパワーはあなたの場にある《ライズアイコン》を持つシグニ１体につき＋2000される。【出】手札から＜アーム＞のシグニを１枚捨てる：このシグニのパワー以下の対戦相手のシグニ１体を対象とし、それをバニッシュする。,-
WXK10-065,小装　クワナゴウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-065.jpg,シグニ,精武：アーム,赤,1,-,-,-,7000,-,-,-,0,-,-,0,【出】：あなたは手札を１枚捨てる。（コストのない【出】能力は発動しないことを選べない）,-
WXK10-066,コードアンチ　ネフティス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-066.jpg,シグニ,精械：古代兵器,赤,3,-,-,-,8000,-,-,-,0,-,-,0,【出】：あなたのデッキから＜古代兵器＞のシグニを１枚まで探してトラッシュに置き、デッキをシャッフルする。【起】《ターン１回》手札から＜古代兵器＞のシグニを１枚捨てる：対戦相手のパワー8000以下のシグニ１体を対象とし、あなたのトラッシュからレベルの合計が５になるように＜古代兵器＞のシグニ２枚を好きな順番でデッキの一番下に置く。そうした場合、それをバニッシュする。,-
WXK10-067,コードアンチ　モンデス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-067.jpg,シグニ,精械：古代兵器,赤,1,-,-,-,2000,-,-,-,0,-,-,0,【出】《赤》：あなたの他の＜古代兵器＞のシグニ１体を対象とし、あなたのデッキからそれと同じ名前のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WXK10-068,羅原　Ｃ３H８,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-068.jpg,シグニ,精羅：原子,赤,1,-,-,-,1000,花代限定,-,-,0,-,-,1,【常】：このシグニのパワーは対戦相手のセンタールリグのレベル１につき＋1000される。【自】：このシグニがアタックしたとき、このシグニよりパワーの低い対戦相手のシグニ１体を対象とし、あなたのセンタールリグのレベルが対戦相手のセンタールリグ以下の場合、それをバニッシュする。,：【エナチャージ１】
WXK10-069,炎魔の赤眼　アロケン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-069.jpg,シグニ,精像：悪魔,赤,1,-,-,-,2000,-,-,-,0,-,-,0,【自】：このカードが【ビート】になったとき、対戦相手のパワー2000以下のシグニ１体を対象とし、あなたの【ビート】が２枚の場合、それをバニッシュする。,-
WXK10-070,魔海の荒嵐　ウェパル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-070.jpg,シグニ,精像：悪魔,青,3,-,-,-,8000,ピルルク限定,-,-,0,-,-,1,【自】：ガードステップ以外であなたが手札を１枚捨てたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－1000する。【出】：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－7000する。手札を１枚捨てる。（パワーが０以下のシグニはルールによってバニッシュされる）,：どちらか１つを選ぶ。①カードを１枚引く。②対戦相手は手札を１枚捨てる。
WXK10-071,魔海の金管　ベレト,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-071.jpg,シグニ,精像：悪魔,青,1,-,-,-,1000,ピルルク限定,-,-,0,-,-,0,【出】手札から＜悪魔＞のシグニを１枚捨てる：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－2000する。（パワーが０以下のシグニはルールによってバニッシュされる）【出】手札から＜悪魔＞のシグニを２枚捨てる：対戦相手のレベル３以下のシグニ１体を対象とし、それをバニッシュする。,-
WXK10-072,走英の空力　スリスト,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-072.jpg,シグニ,精像：英知,青,3,-,-,-,8000,リメンバ限定,-,-,0,-,-,1,【自】：このシグニがバトルによって対戦相手の凍結状態のシグニ１体をバニッシュしたとき、対戦相手のライフクロス１枚をクラッシュする。【起】手札を１枚デッキの一番下に置く：対戦相手のすべてのシグニを凍結する。（凍結されたシグニは次の自分のアップフェイズにアップしない）,：対戦相手のシグニ１体を対象とし、それをダウンし凍結する。
WXK10-073,技英の特異　シンギュラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-073.jpg,シグニ,精像：英知,青,1,-,-,-,2000,リメンバ限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、それを凍結する。（凍結されたシグニは次の自分のアップフェイズにアップしない）【出】：あなたのトラッシュからレベル３以下の＜英知＞のシグニを１枚まで対象とし、それをデッキの一番下に置く。,-
WXK10-074,コードイート　ワラビモチ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-074.jpg,シグニ,精械：調理,青,3,-,-,-,7000,エルドラ限定,-,-,0,-,-,0,【出】《青》：あなたの＜調理＞のシグニ１体を対象とし、あなたのデッキから＜調理＞のシグニ１枚を探してそれの【アクセ】にし、デッキをシャッフルする。【常】：これにアクセされているシグニは「【自】：このシグニがアタックしたとき、対戦相手の手札を見て、このシグニよりパワーの低いシグニ１枚を選び、捨てさせる。」を得る。,-
WXK10-075,コードイート　ラムネ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-075.jpg,シグニ,精械：調理,青,1,-,-,-,2000,エルドラ限定,-,-,0,-,-,1,【常】：このシグニは【アクセ】が付いているかぎり、「【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをこのシグニのパワーと同じだけ－（マイナス）する。」を得る。【常】：これにアクセされているシグニは「【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、《青》を支払ってもよい。そうした場合、ターン終了時まで、それのパワーをこのシグニのパワーと同じだけ－（マイナス）する。」を得る。,：カードを１枚引く。
WXK10-076,コードメイズ　テトラポ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-076.jpg,シグニ,精械：迷宮,青,1,-,-,-,2000,-,-,-,0,-,-,1,【自】《ターン２回》：あなたの効果１つによって対戦相手のカードが１枚以上デッキに移動したとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－1000する。（パワーが０以下のシグニはルールによってバニッシュされる）,：【エナチャージ１】
WXK10-077,水壺の蒼天　エウロス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-077.jpg,シグニ,精像：天使,青,1,-,-,-,1000,タマ限定,-,-,0,-,-,0,【出】手札から＜天使＞のシグニを１枚捨てる：カードを１枚引く。【自】：このカードが手札からトラッシュに置かれたとき、《青》を支払ってもよい。そうした場合、カードを１枚引く。,-
WXK10-078,幻怪　トレント,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-078.jpg,シグニ,精生：怪異,緑,3,-,-,-,7000,緑子限定,-,-,0,-,-,0,【常】：あなたの右のシグニゾーンにある＜怪異＞のシグニのパワーを＋4000する。【常】：あなたの左のシグニゾーンにある＜怪異＞のシグニは【ランサー】を得る。【起】《ターン１回》《緑×0》：あなたの他のシグニ１体を対象とし、それとこのシグニの場所を入れ替える。,-
WXK10-079,幻怪　モクダルマ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-079.jpg,シグニ,精生：怪異,緑,1,-,-,-,2000,-,-,-,0,-,-,0,【常】：あなたの中央のシグニゾーンにあるシグニのパワーを＋2000する。【自】《ターン１回》：場にあるこのシグニが他のシグニゾーンに移動したとき、ターン終了時まで、このシグニは「【自】：このシグニがアタックしたとき、【エナチャージ１】をする。」を得る。,-
WXK10-080,幻水　セベク,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-080.jpg,シグニ,精生：水獣,緑,3,-,-,-,7000,ユヅキ限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、あなたの＜水獣＞のシグニ１体を対象とし、手札から＜水獣＞のシグニを２枚公開してもよい。そうした場合、ターン終了時まで、それのパワーを＋5000する。【自】：このカードがあなたの効果によって手札から公開されたとき、あなたの＜水獣＞のシグニ１体を対象とし、手札から《幻水　セベク》を１枚捨ててもよい。そうした場合、ターン終了時まで、それは「【常】：対戦相手のシグニの効果を受けない。」を得る。,-
WXK10-081,幻水　ライムラス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-081.jpg,シグニ,精生：水獣,緑,1,-,-,-,2000,ユヅキ限定,-,-,0,-,-,1,【常】：このシグニはパワーが7000以上であるかぎり、【ランサー】を得る。（【ランサー】を持つシグニがバトルでシグニをバニッシュしたとき、対戦相手のライフクロスを１枚クラッシュする）【出】：あなたの＜水獣＞のシグニ１体を対象とし、あなたの手札からそれぞれ名前の異なる＜水獣＞のシグニを好きな枚数公開する。ターン終了時まで、それのパワーをこの方法で公開したカード１枚につき＋1000する。,：カードを１枚引く。
WXK10-082,羅菌　オレイン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-082.jpg,シグニ,精羅：微菌,緑,1,-,-,-,2000,-,-,-,0,-,-,1,【起】《ターン１回》あなたの場にある【チャーム】を１枚以上トラッシュに置く：この方法でトラッシュに置いた【チャーム】の枚数と同じレベルを持つ対戦相手のシグニ１体を対象とし、それをバニッシュする。,：カードを１枚引く。
WXK10-083,コードアート　Ｔ・Ｍ・Ｂ　,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-083.jpg,シグニ,精械：電機,緑,1,-,-,-,2000,-,-,-,0,-,-,0,【出】：このターンと次のターンの間、対戦相手の効果によって、あなたのエナゾーンにあるカードはトラッシュに移動しない。【出】：あなたの手札から無色ではないカードを１枚までエナゾーンに置く。,-
WXK10-084,大罠　キノコイモムシ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-084.jpg,シグニ,精武：トリック,黒,3,-,-,-,7000,グズ子限定,-,-,0,-,-,0,【自】：レベルが奇数のあなたの＜トリック＞のシグニ１体がアタックしたとき、レベルが偶数の対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをアタックしたそのシグニのレベル１につき－1000する。【自】：レベルが偶数のあなたの＜トリック＞のシグニ１体がアタックしたとき、レベルが奇数の対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをアタックしたそのシグニのレベル１につき－1000する。【起】《ターン１回》《黒×0》：ターン終了時まで、このシグニのレベルを－１する。,-
WXK10-085,小罠　トカゲビル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-085.jpg,シグニ,精武：トリック,黒,1,-,-,-,2000,グズ子限定,-,-,0,-,-,1,【出】：あなたのデッキの上からカードを２枚トラッシュに置く。その後、この方法でトラッシュに置かれたシグニのレベルの合計が４の場合、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－2000する。レベルの合計が６の場合、【エナチャージ１】をする。,：【エナチャージ１】
WXK10-086,魏軍の剛毅　ウキン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-086.jpg,シグニ,精像：武勇,黒,3,-,-,-,7000,カーニバル限定,-,-,0,-,-,0,【出】：あなたのデッキから＜武勇＞のシグニを１枚まで探してトラッシュに置き、デッキをシャッフルする。【起】《ターン１回》《黒》：あなたのトラッシュからレベル２以下の＜武勇＞のシグニ１枚を対象とし、それを場に出す。,-
WXK10-087,魏軍の果断　ガクシン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-087.jpg,シグニ,精像：武勇,黒,1,-,-,-,1000,-,-,-,0,-,-,0,【出】手札から＜武勇＞のシグニを１枚捨てる：あなたのデッキの上からカードを３枚トラッシュに置く。その後、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをこの方法でトラッシュに置かれた＜武勇＞のシグニ１枚につき－1000する。（パワーが０以下のシグニはルールによってバニッシュされる）,-
WXK10-088,幻竜　ボティス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-088.jpg,シグニ,精生：龍獣,黒,1,-,-,-,1000,-,-,-,0,-,-,0,【出】：あなたのデッキの上からカードを３枚トラッシュに置く。この方法で＜龍獣＞のシグニが３枚トラッシュに置かれた場合、ターン終了時まで、このシグニは【ランサー】を得る。（【ランサー】を持つシグニがバトルでシグニをバニッシュしたとき、対戦相手のライフクロスを１枚クラッシュする）【起】手札から＜龍獣＞のシグニを１枚捨てる：ターン終了時まで、このシグニのパワーを＋3000する。,-
