CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WXEX2-23,天界の花嫁　アルフォウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-23.jpg,ルリグ,アルフォウ,黒,5,《黒》×２,-,12,-,-,-,-,0,-,-,0,【常】：このルリグは対戦相手のセンタールリグのルリグタイプを追加で得る。【自】：アタックフェイズの間、対戦相手のシグニ１体がバニッシュされたとき、対戦相手のトラッシュからそのシグニ以下のレベルを持つシグニ１枚を対象とし、それを傀儡状態であなたの場に出してもよい。【起】《ターン１回》《メインフェイズアイコン》《アタックフェイズアイコン》《黒×0》：同じ名前のシグニ２体を対象とし、それらをバニッシュする。【起】《メインフェイズアイコン》《アタックフェイズアイコン》エクシード１：対戦相手のトラッシュからシグニ１枚を対象とし、それを傀儡状態であなたの場に出す。それの【出】能力は発動しない。,-
WXEX2-24,ミュウ＝フラッター,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-24.jpg,ルリグ,ミュウ,黒,4,《黒》×１,-,11,-,-,-,-,0,2,-,0,【自】《ターン１回》：対戦相手の場にある【チャーム】１枚がトラッシュに置かれたとき、あなたのトラッシュから＜凶蟲＞のシグニ１枚を対象とし、それを手札に加える。【自】：各アタックフェイズ開始時、対戦相手のトラッシュから対象のカード１枚を対象の対戦相手のシグニ１体の【チャーム】にする。【起】《アタックフェイズアイコン》《コインアイコン》：【チャーム】が付いている対戦相手のシグニ１体を対象とし、ターン終了時まで、それは「【常】：アタックできない。」を得る。,-
WXEX2-25,救解の冥者　ハナレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-25.jpg,ルリグ,ハナレ,黒,4,《黒》×１,-,11,-,-,-,-,0,1,-,0,【自】《ターン１回》：対戦相手のシグニ１体が対戦相手の効果によって場に出たとき、対戦相手が手札を１枚捨てないかぎり、そのシグニを場からトラッシュに置く。【起】《ターン１回》《黒》：あなたのトラッシュからそれぞれレベルの異なる＜毒牙＞のシグニを３枚まで対象とし、それらを場に出す。【起】《アタックフェイズアイコン》《コインアイコン》：対戦相手のセンタールリグ１体を対象とし、ターン終了時まで、それは「【常】：このルリグより低いレベルを持つあなたのシグニのパワーを－8000する。」を得る。,-
WXEX2-26,ナナシ　其ノ四ノ華,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-26.jpg,ルリグ,ナナシ,黒,4,《黒》×１,-,11,-,-,-,-,0,-,-,0,【常】：あなたのアタックフェイズの間、対戦相手の感染状態のシグニのパワーをそのシグニのレベル１につき－2000する。【自】：対戦相手のシグニ１体がバニッシュされたとき、対戦相手のシグニゾーン１つに【ウィルス】１つを置く。【起】《ゲーム１回》ブラインド《コインアイコン》《コインアイコン》：このターンと次のターンの間、あなたの＜微菌＞のシグニは【シャドウ】を得る。,-
WXEX2-27,悲劇の駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-27.jpg,ルリグ,グズ子,黒,4,《黒》×１,-,11,-,-,-,-,0,-,-,0,【自】：このルリグがアタックしたとき、あなたのトラッシュから＜遊具＞のシグニ１枚を対象とし、それを手札に加えるか場に出す。【起】《ターン１回》《アタックフェイズアイコン》《黒》：対戦相手のシグニ１体を対象とし、あなたの＜遊具＞のシグニ１体を場からトラッシュに置く。そうした場合、それをトラッシュに置く。【起】《ターン１回》ダイレクト《コインアイコン》：このターン、対戦相手がダメージを受けたとき、対戦相手はデッキの上からカードを２０枚トラッシュに置く。,-
WXEX2-28,極槍　グングニレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-28.jpg,シグニ,精武：アーム,白,4,-,-,-,12000,タマ限定,-,-,0,-,-,1,【常】：あなたの＜ウェポン＞のシグニ１体が対戦相手の効果によって場を離れる場合、代わりにアップ状態のこのシグニをダウンしてもよい。【出】《白》：このシグニをチアガールにする。【起】《ターン１回》《赤》：あなたのデッキから＜ウェポン＞のシグニ１枚を探して場に出す。その後、あなたのデッキからそれよりレベルの高い＜ウェポン＞のシグニ１枚を探して場に出し、デッキをシャッフルする。,：あなたのトラッシュから＜ウェポン＞のシグニを２枚まで対象とし、それらを手札に加える。
WXEX2-29,羅星姫　ペルセデス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-29.jpg,シグニ,精羅：宇宙,白,4,-,-,-,12000,リメンバ限定,-,-,0,-,-,1,【自】：対戦相手のシグニ１体が効果によって場に出たとき、そのシグニを凍結し、ターン終了時まで、そのシグニは能力を失う。【出】《白》：このシグニをチアガールにする。【起】《ターン１回》《無》：対戦相手のシグニ１体を対象とし、それをトラッシュに置く。そうした場合、各プレイヤーは自分のデッキからそのシグニと同じレベルのシグニ１枚を探して場に出し、デッキをシャッフルする。,：あなたのトラッシュから白のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXEX2-30,コードラビリンス　ツーテン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-30.jpg,シグニ,精械：迷宮,白,4,-,-,-,12000,イオナ限定,-,-,0,-,-,1,【常】：アタックフェイズの間、能力を持たない対戦相手のシグニが場を離れる場合、代わりにデッキの一番下に置かれる。【出】《白》：このシグニをチアガールにする。【起】《ターン１回》他の＜迷宮＞のシグニ１体を場からトラッシュに置く：あなたのデッキから＜迷宮＞のシグニ１枚を探して場に出し、デッキをシャッフルする。その後、対戦相手のシグニ１体を対象とし、ターン終了時まで、それは能力を失う。,：対戦相手のシグニ１体を対象とし、それを手札に戻す。
WXEX2-31,獅子の栄光　ヘラクレース,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-31.jpg,シグニ,精像：天使,白,4,-,-,-,10000,タウィル限定,-,-,0,-,-,0,【自】：あなたの他のシグニ１体が対戦相手の効果によって場を離れたとき、このシグニを場からトラッシュに置いてもよい。そうした場合、あなたのデッキから対戦相手の効果によって場を離れたそのシグニと同じ名前のシグニ１枚を探して場に出し、デッキをシャッフルする。それの【出】能力は発動しない。【出】《白》：このシグニをチアガールにする。【起】《ダウン》：対戦相手のシグニ１体を対象とし、あなたのトラッシュからそれぞれレベルの異なる＜天使＞のシグニ４枚をデッキに加えてシャッフルする。そうした場合、それを手札に戻す。,-
WXEX2-32,羅星姫　モノセロス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-32.jpg,シグニ,精羅：宇宙,白,4,-,-,-,12000,サシェ限定,-,-,0,-,-,1,【常】：あなたのターンの間、あなたの＜宇宙＞のレゾナ１体が対戦相手の効果によって場を離れる場合、代わりにこのシグニを場からトラッシュに置いてもよい。【出】《白》：このシグニをチアガールにする。【起】《ダウン》：あなたのデッキから＜宇宙＞のシグニ１枚を探して場に出し、デッキをシャッフルする。ターン終了時、そのシグニを場からトラッシュに置く。,：あなたのトラッシュから＜宇宙＞のシグニを２枚まで対象とし、それらを手札に加える。
WXEX2-33,幻怪姫　ガシャスカル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-33.jpg,シグニ,精生：怪異,白,4,-,-,-,10000,ドーナ限定,-,-,0,-,-,0,【レイヤー】あなたの＜怪異＞のシグニは《レイヤーアイコン》の能力を得る《レイヤーアイコン》【常】：あなたのターンの間、このシグニのパワーは＋3000される。【出】《白》：このシグニをチアガールにする。【起】《ターン１回》手札から＜怪異＞のシグニを１枚捨てる：あなたのデッキからこの方法で捨てたシグニと同じレベルの＜怪異＞のシグニを２枚まで探して公開し手札に加え、デッキをシャッフルする。,-
WXEX2-34,羅輝石　フォスフィラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-34.jpg,シグニ,精羅：宝石,赤,4,-,-,-,12000,花代限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたの場にある＜鉱石＞のシグニ１体につきカードを１枚引き、あなたの場にある他の＜宝石＞のシグニ１体につき【エナチャージ１】をする。【出】《赤》：このシグニをチアガールにする。【起】《ターン１回》《赤》：あなたのトラッシュからレベルの異なる＜鉱石＞のシグニ２枚を対象とし、それらを手札に加える。,：カードを１枚引き、【エナチャージ１】をする。
WXEX2-35,幻竜姫　ギガノド,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-35.jpg,シグニ,精生：龍獣,赤,4,-,-,-,12000,ユヅキ限定,-,-,0,-,-,1,【自】《ターン１回》：あなたのターンの間、あなたの＜龍獣＞のシグニが対戦相手のシグニ１体をバニッシュしたとき、対戦相手のエナゾーンからそのシグニをトラッシュに置く。【自】：このシグニがアタックしたとき、対戦相手は《無》を支払ってもよい。そうしなかった場合、対戦相手のライフクロス１枚をクラッシュする。【出】《赤》：このシグニをチアガールにする。,：対戦相手のエナゾーンからカード１枚を対象とし、それをトラッシュに置く。カードを１枚引く。
WXEX2-36,太陽の射手　カルルナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-36.jpg,シグニ,精像：武勇,赤,4,-,-,-,10000,リル限定,-,-,0,-,-,0,【常】：対戦相手のターンの間、《ライズアイコン》を持つあなたのシグニは《ライズアイコン》を持たない対戦相手のシグニの効果を受けない。【出】《赤》：このシグニをチアガールにする。【起】《ダウン》：あなたのトラッシュからレベル３以下の＜武勇＞のシグニ１枚を対象とし、それを場に出す。,-
WXEX2-37,羅星姫　ビッグ・ヴァン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-37.jpg,シグニ,精羅：宇宙,赤,4,-,-,-,12000,カーニバル限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたの他の＜宇宙＞のシグニ１体を対象とし、ターン終了時まで、それは【ダブルクラッシュ】を得る。【出】《赤》：このシグニをチアガールにする。【起】《ターン１回》手札から＜宇宙＞のシグニを１枚捨てる：あなたのデッキからこの方法で捨てたシグニより低いレベルを持つ＜宇宙＞のシグニを２枚まで探して公開し手札に加え、デッキをシャッフルする。,：あなたのトラッシュから＜宇宙＞のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXEX2-38,コードドライブ　ファイヤーエンジン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-38.jpg,シグニ,精械：乗機,赤,5,-,-,-,15000,レイラ限定,-,-,0,-,-,1,【ドライブ常】：このシグニはバニッシュされない。【ドライブ自】：このシグニがアタックしたとき、対戦相手のすべてのシグニをバニッシュする。【出】《赤》：あなたのデッキからレベル４以下の＜乗機＞のシグニを２枚まで探して場に出し、デッキをシャッフルする。,：対戦相手のシグニを、パワーの合計が10000以下になるように好きな数対象とし、それらをバニッシュする。
WXEX2-39,大幻蟲　フナシム,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-39.jpg,シグニ,精生：凶蟲,青,4,-,-,-,12000,ピルルク限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、手札から＜凶蟲＞のシグニを好きな枚数捨てる。この方法でカードを１枚以上捨てた場合、捨てた枚数に１を加えた枚数のカードを引く。【出】《青》：このシグニをチアガールにする。【自】：このカードがコストか＜凶蟲＞のシグニの効果によって手札からトラッシュに置かれたとき、このシグニをトラッシュから場に出してもよい。,：手札を１枚捨てる。対戦相手は手札を２枚捨てる。
WXEX2-40,幻水姫　グピピ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-40.jpg,シグニ,精生：水獣,青,4,-,-,-,12000,エルドラ限定,-,-,0,-,-,1,【自】：あなたの＜水獣＞のシグニがバトルによって対戦相手のシグニ１体をバニッシュしたとき、あなたはバニッシュされたそのシグニのライフバーストをあなたのチェックゾーンにあるかのように発動させてもよい。【出】《青》：このシグニをチアガールにする。【起】《ターン１回》《青》：カードを３枚引く。このターン終了時、手札を２枚捨てる。,：あなたのトラッシュから＜水獣＞のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXEX2-41,羅原理姫　Ｗ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-41.jpg,シグニ,精羅：原子,青,5,-,-,-,15000,ミルルン限定,-,-,0,-,-,1,【出】：あなたのトラッシュからそれぞれ名前の異なる＜原子＞のシグニを１５枚までこのシグニの下に置く。【起】《ターン２回》《アタックフェイズアイコン》このシグニの下からカード３枚をトラッシュに置く：対戦相手は手札を１枚捨てる。【起】《アタックフェイズアイコン》このシグニの下からカード６枚をトラッシュに置く：対戦相手のシグニ１体を対象とし、それをトラッシュに置く。,：対戦相手のすべてのシグニをダウンし凍結する。
WXEX2-42,超罠　トリクアー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-42.jpg,シグニ,精武：トリック,青,4,-,-,-,12000,あや限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたの＜トリック＞のシグニ１体を対象とし、それの《トラップアイコン》を発動させる。（そのシグニは場に留まる）【出】《青》：このシグニをチアガールにする。【トラップアイコン】：手札から＜トリック＞のシグニを１枚捨ててもよい。その後、この方法で捨てたシグニと同じレベルの対戦相手のシグニ１体を対象とし、それをデッキの一番上に置く。,：手札を１枚捨てる。対象の対戦相手のシグニ１体をデッキの一番上に置く。
WXEX2-43,幻獣神　ハルピュイ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-43.jpg,シグニ,精生：空獣,緑,4,-,-,-,12000,緑子限定,-,-,0,-,-,1,【自】：あなたのアタックフェイズ開始時、あなたの他の＜空獣＞か＜地獣＞のシグニ１体を対象とし、ターン終了時まで、それは【ランサー】を得る。【出】《緑》：このシグニをチアガールにする。【起】《ターン１回》《緑》：あなたのデッキからレベルの異なる＜空獣＞か＜地獣＞のシグニを合計２枚探して公開し手札に加え、デッキをシャッフルする。,：あなたのトラッシュから＜空獣＞か＜地獣＞のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXEX2-44,高尚たる二筆　カツホク,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-44.jpg,シグニ,精像：美巧,緑,5,-,-,-,15000,アン限定,-,-,0,-,-,1,【常】：対戦相手のメインフェイズの間、シグニはバニッシュされない。【自】：あなたのアタックフェイズ開始時、プレイヤーを１人まで選ぶ。そのプレイヤーは、自分のトラッシュにあるすべてのカードをデッキに加えてシャッフルする。【自】：このシグニがアタックしたとき、対戦相手のすべてのシグニをエナゾーンに置く。あなたの場に白の＜美巧＞のシグニがある場合、対戦相手のエナゾーンからすべてのカードを手札に戻す。,：対戦相手のパワー8000以上のすべてのシグニをエナゾーンに置く。
WXEX2-45,肆ノ遊姫　リアダシツ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-45.jpg,シグニ,精武：遊具,緑,4,-,-,-,12000,アイヤイ限定,-,-,0,-,-,1,【自】：このシグニがバニッシュされたとき、あなたのエナゾーンからレベル３以下の＜遊具＞のシグニを１枚まで対象とし、それを場に出す。【自】《ターン１回》：このシグニがアタックしたとき、あなたのエナゾーンから＜遊具＞のシグニを２枚まで対象とし、それらを手札に加える。【出】《緑》：このシグニをチアガールにする。,：対戦相手のシグニ１体を対象とし、それをエナゾーンに置く。
WXEX2-46,コードオーダー　ＰＰＡパイ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-46.jpg,シグニ,精械：調理,緑,4,-,-,-,12000,メル限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたの【アクセ】１枚につき【エナチャージ１】をする。【出】《緑》：このシグニをチアガールにする。【起】《ターン１回》あなたの【アクセ】１枚をトラッシュに置く：あなたのデッキから＜調理＞のシグニ１枚を探して場に出し、デッキをシャッフルする。,：あなたのトラッシュから＜調理＞のシグニを２枚まで対象とし、それらをエナゾーンに置く。
WXEX2-47,電英の交流　ニコラテス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-47.jpg,シグニ,精像：英知,緑,4,-,-,-,12000,ママ限定,-,-,0,-,-,1,【常】：アタックフェイズの間、あなたの【英知】能力の条件がこのシグニのレベルを参照する場合、このシグニのレベルは０～４であるとして扱う。【常】英知＝１５：このシグニはバニッシュされない。【出】《緑》：このシグニをチアガールにする。【起】《ターン１回》《緑》：あなたのデッキからレベルの異なる＜英知＞のシグニ２枚を探して場に出し、デッキをシャッフルする。,：対戦相手のレベル３以上のシグニ１体を対象とし、それをバニッシュする。
WXEX2-48,色欲の魔人　アスモデ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-48.jpg,シグニ,精像：悪魔,黒,4,-,-,-,12000,ウリス限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたのトラッシュから＜悪魔＞のシグニ１枚を対象とし、あなたのライフクロスが０枚の場合、それをライフクロスに加える。【出】《黒》：このシグニをチアガールにする。【起】《ターン１回》手札をすべて捨てる：あなたのトラッシュからレベル３以下の＜悪魔＞のシグニ１枚を対象とし、それを場に出す。この能力のコストでカードを２枚以上捨てた場合、代わりにあなたのトラッシュから＜悪魔＞のシグニを３枚まで対象とし、それらを場に出す。,：あなたのデッキの一番上のカードをライフクロスに加え、手札を２枚捨てる。
WXEX2-49,コードアンチ　ノーデンズ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-49.jpg,シグニ,精械：古代兵器,黒,4,-,-,-,12000,ウムル限定,-,-,0,-,-,1,【常】：あなたの＜古代兵器＞のシグニは対戦相手の効果によって、能力を失わず新たに能力を得られない。【自】：このシグニがアタックしたとき、あなたのデッキの上からカードを３枚トラッシュに置く。その後、この方法でトラッシュに置かれたカードの中からシグニ１枚を対象とし、それを手札に加えるか場に出す。【出】《黒》：このシグニをチアガールにする。,：あなたのトラッシュからシグニ１枚を対象とし、それを手札に加える。
WXEX2-50,大幻蟲　エンマコロギ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-50.jpg,シグニ,精生：凶蟲,黒,4,-,-,-,12000,ミュウ限定,-,-,0,-,-,1,【常】：対戦相手の場に【チャーム】があるかぎり、このシグニは【シャドウ】を得る。【出】《黒》：このシグニをチアガールにする。【起】《ターン１回》《黒×0》：対戦相手のトラッシュからシグニ１枚を対象とし、それを対戦相手の場に出す。その後、あなたのトラッシュからこの方法で場に出たシグニ以下のレベルを持つ＜凶蟲＞のシグニ１枚を対象とし、それを場に出す。,：あなたのトラッシュから＜凶蟲＞のシグニを２枚まで対象とし、それらを手札に加える。
WXEX2-51,彷徨変異の超悪　ソユラギ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-51.jpg,シグニ,精像：悪魔,黒,5,-,-,-,15000,アルフォウ限定,-,-,0,-,-,1,【自】：アタックフェイズの間、あなたのカード名に《ユラギ》を含むシグニ１体が場を離れたとき、あなたのトラッシュからそのシグニより低いレベルを持つカード名に《ユラギ》を含むシグニを１枚まで対象とし、それを場に出す。【自】：このシグニがアタックしたとき、他のすべてのシグニをバニッシュする。【出】：各プレイヤーは自分のデッキの上からカードを３枚トラッシュに置く。その後、あなたのトラッシュからパワー12000以下の黒のシグニ１枚を対象とし、それを場に出す。,：あなたのトラッシュから黒のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXEX2-52,フィア＝キョゲン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-52.jpg,シグニ,精武：毒牙,黒,4,-,-,-,10000,ハナレ限定,-,-,0,-,-,0,【自】：あなたの効果によって対戦相手のシグニのパワーが減ったとき、ターン終了時まで、このシグニのパワーを減った値と同じだけ＋（プラス）する。【出】《黒》：このシグニをチアガールにする。【起】《ターン１回》《黒》：あなたのトラッシュからパワーの合計がこのシグニのパワー以下になるように＜毒牙＞のシグニを２枚まで対象とし、それらを場に出す。,-
WXEX2-53,羅菌姫　アクダマ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-53.jpg,シグニ,精羅：微菌,黒,4,-,-,-,12000,ナナシ限定,-,-,0,-,-,1,【出】《黒》：このシグニをチアガールにする。【起】《ターン１回》《黒》：あなたのトラッシュから＜微菌＞のシグニ１枚を対象とし、それを手札に加える。【起】対戦相手の場にある【ウィルス】２つを取り除く：このシグニをトラッシュから場に出す。,：あなたのトラッシュから＜微菌＞のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXEX2-54,死之遊姫　キングゲーム,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-54.jpg,シグニ,精武：遊具,黒,4,-,-,-,12000,グズ子限定,-,-,0,-,-,1,【常】：あなたのターンの間、対戦相手はすべての領域にあるシグニの【起】能力を使用できない。【自】：このシグニがアタックしたとき、対象のあなたの他の＜遊具＞のシグニ１体を場からトラッシュに置いてもよい。そうした場合、あなたのトラッシュからそのシグニよりレベルが１つ低い対象の＜遊具＞のシグニ１枚を場に出す。【出】《黒》：このシグニをチアガールにする。,：あなたのトラッシュから＜遊具＞のシグニを２枚まで手札に加える。
WXEX2-55,化身の起源　クリシュナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-55.jpg,シグニ,精像：天使,白,3,-,-,-,7000,タマ限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、あなたの場にある＜天使＞のシグニの数以下のレベルを持つ対戦相手のシグニ１体を対象とし、それを手札に戻す。【出】《白》：このシグニをチアガールにする。,-
WXEX2-56,羅星　シブンギ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-56.jpg,シグニ,精羅：宇宙,白,1,-,-,-,1000,リメンバ限定,-,-,0,-,-,1,【出】：あなたのデッキの一番上を公開する。それがレベル２以上の＜宇宙＞のシグニの場合、それを手札に加える。【起】《ダウン》：対戦相手のレベル３以下の凍結状態のシグニ１体を対象とし、それを手札に戻す。【常】：【コンバート《青》】（エナコストを支払う際、このカードは《青》として支払える）,：カードを１枚引く。
WXEX2-57,卓越の象徴　ダビデ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-57.jpg,シグニ,精像：美巧,白,3,-,-,-,7000,アン限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、対象のあなたの緑の＜美巧＞のシグニ１体と同じレベルの対象の対戦相手のシグニ１体を手札に戻す。【出】《白》：このシグニをチアガールにする。,-
WXEX2-58,羅星　カエルム,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-58.jpg,シグニ,精羅：宇宙,白,3,-,-,-,7000,サシェ限定,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、対象のあなたのレゾナ１体と同じレベルの対象の対戦相手のシグニ１体を手札に戻す。【自】：あなたのメインフェイズの間、あなたのレゾナ１体が場に出たとき、《白》を支払ってもよい。そうした場合、このカードをトラッシュから場に出す。,-
WXEX2-59,幻怪　テケテケ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-59.jpg,シグニ,精生：怪異,白,2,-,-,-,5000,ドーナ限定,-,-,0,-,-,1,【レイヤー】あなたの＜怪異＞のシグニは《レイヤーアイコン》の能力を得る《レイヤーアイコン》【常】：このシグニはパワーが12000以上であるかぎり、【Ｓランサー】を得る。【出】：あなたの他の＜怪異＞のシグニ１体を対象とし、ターン終了時まで、このシグニはそれの《レイヤーアイコン》能力１つを得る。,：カードを１枚引く。
WXEX2-60,弩炎　フレイスロ通信兵,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-60.jpg,シグニ,精武：ウェポン,赤,4,-,-,-,12000,花代限定,-,-,0,-,-,1,【常】：このシグニがバニッシュされる場合、代わりにあなたの他の＜ウェポン＞のシグニ１体をバニッシュしてもよい。【自】《ターン１回》：このシグニがアタックしたとき、あなたの他の＜ウェポン＞のシグニ１体を対象とし、それをアップする。【出】《赤》：このシグニをチアガールにする。,：あなたのトラッシュから＜ウェポン＞のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXEX2-61,太陽の射手　アルジュナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-61.jpg,シグニ,精像：武勇,赤,3,-,-,-,8000,リル限定,-,-,0,-,-,0,【ライズ】あなたのレベル２以下の赤のシグニ１体の上に置く【自】：このシグニがアタックしたとき、あなたのトラッシュから対象のレベル３以下の＜武勇＞のシグニ１枚を対象のあなたの《ライズアイコン》を持つシグニ１体の下に置く。【起】《ターン１回》このシグニの下からカード１枚をトラッシュに置く：《ライズアイコン》を持つあなたのシグニ１体を対象とし、ターン終了時まで、それは【アサシン】を得る。,-
WXEX2-62,羅星　サンスポット,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-62.jpg,シグニ,精羅：宇宙,赤,3,-,-,-,7000,カーニバル限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたのデッキの上からカードを２枚トラッシュに置く。その後、この方法でトラッシュに置かれたシグニのレベルの合計が７の場合、対戦相手のライフクロス１枚をクラッシュする。７以上の場合、対戦相手のパワー7000以下のシグニ１体を対象とし、それをバニッシュする。【出】《赤》：あなたのデッキからレベル１の＜宇宙＞のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。,：カードを１枚引く。
WXEX2-63,コードライド　アンビュランス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-63.jpg,シグニ,精械：乗機,赤,3,-,-,-,8000,レイラ限定,-,-,0,-,-,0,【自】：このシグニがドライブ状態になったとき、あなたのセンタールリグのレベル以下の対戦相手のシグニ１体を対象とし、それをバニッシュする。【出】《赤》：このシグニをチアガールにする。【出】：あなたのデッキの一番上を公開する。それが＜乗機＞のシグニの場合、それを手札に加える。,-
WXEX2-64,幻水　サンマ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-64.jpg,シグニ,精生：水獣,青,1,-,-,-,1000,エルドラ限定,-,-,0,-,-,1,【出】：あなたのデッキの一番上を公開する。それがレベル２以上の＜水獣＞のシグニの場合、それを手札に加える。【起】《ダウン》：対戦相手はデッキの一番上を公開する。その後、この方法で公開されたカードと同じ名前の対戦相手のシグニ１体を対象とし、それをデッキの一番上に置く。,：カードを１枚引く。
WXEX2-65,羅原　Ｓｃ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-65.jpg,シグニ,精羅：原子,青,3,-,-,-,7000,ミルルン限定,-,-,0,-,-,0,【常】：あなたのトラッシュに＜原子＞のシグニが７種類以上あるかぎり、このシグニのパワーは＋5000される。【自】：このシグニがアタックしたとき、対戦相手は手札を１枚捨てる。【出】《青》：このシグニをチアガールにする。,-
WXEX2-66,大罠　スパム,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-66.jpg,シグニ,精武：トリック,青,3,-,-,-,8000,あや限定,-,-,0,-,-,1,【常】：あなたのすべての領域にある《トラップアイコン》を持たない＜トリック＞のカードは《トラップアイコン》「カードを１枚引くか【エナチャージ１】をする。」を得る。【自】《ターン１回》：あなたの《トラップアイコン》が発動したとき、カードを１枚引くか【エナチャージ１】をする。【トラップアイコン】：対戦相手のセンタールリグ１体を対象とし、それを凍結する。,：対戦相手のセンタールリグ１体を対象とし、それを凍結する。
WXEX2-67,羅植　バンブー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXEX2/WXEX2-67.jpg,シグニ,精羅：植物,緑,3,-,-,-,8000,緑子限定,-,-,0,-,-,0,【出】《緑》：このシグニをチアガールにする。【起】《ターン１回》《緑》：あなたのデッキから＜植物＞のシグニ１枚を探して場に出し、デッキをシャッフルする。ターン終了時まで、あなたのすべての＜植物＞のシグニのパワーを＋4000する。,-
